c_personid,c_assoc_id,c_assoc_code,c_assoc_desc,c_assoc_desc_chn,c_assoc_first_year,c_assoc_last_year,c_addr_id,c_source,c_pages,c_notes
1762,8119,429,Sent letter to,致書Y,-1,,0,27134,64.159,(Assoc count=1)
3513,8119,429,Sent letter to,致書Y,-1,,0,27134,41.345,據李覯年譜。(Assoc count=1)
10578,8122,429,Sent letter to,致書Y,-1,,0,27134,257.192,(Assoc count=1)
10578,8122,429,Sent letter to,致書Y,-1,,0,27134,257.198,(Assoc count=1)
10578,8122,429,Sent letter to,致書Y,-1,,0,27134,257.196,(Assoc count=1)
22799,8122,429,Sent letter to,致書Y,-1,,0,27134,258.256,(Assoc count=1)
12032,8124,429,Sent letter to,致書Y,-1,,0,27134,175.124,(Assoc count=1)
3767,8126,429,Sent letter to,致書Y,-1,,0,27134,89.122,(Assoc count=2)
8079,8128,429,Sent letter to,致書Y,-1,,0,27134,154.169,(Assoc count=1)
14228,8128,429,Sent letter to,致書Y,-1,,0,27134,162.86,(Assoc count=1)
12157,8131,429,Sent letter to,致書Y,-1,,0,27134,118.277,蔡卞。(Assoc count=1)
12157,8131,429,Sent letter to,致書Y,-1,,0,27134,118.279,蔡卞。(Assoc count=1)
12157,8131,429,Sent letter to,致書Y,-1,,0,27134,118.282,蔡卞。(Assoc count=1)
13460,8131,429,Sent letter to,致書Y,-1,,0,27134,122.353,(Assoc count=1)
13460,8131,429,Sent letter to,致書Y,-1,,0,27134,122.338-345,(Assoc count=2)
13460,8131,429,Sent letter to,致書Y,-1,,0,27134,122.307,(Assoc count=1)
3094,8132,429,Sent letter to,致書Y,-1,,0,27134,153.274-275,(Assoc count=3)
15635,8132,429,Sent letter to,致書Y,-1,,0,27134,193.379,(Assoc count=1)
1384,8136,429,Sent letter to,致書Y,-1,,0,27134,33.397,(Assoc count=1)
1384,8136,429,Sent letter to,致書Y,-1,,0,27134,33.213,(Assoc count=1)
1558,8136,429,Sent letter to,致書Y,-1,,0,27134,24.56-57,(Assoc count=3)
1558,8136,429,Sent letter to,致書Y,-1,,0,27134,24.112,(Assoc count=1)
1762,8136,429,Sent letter to,致書Y,-1,,0,27134,64.125,(Assoc count=1)
1762,8136,429,Sent letter to,致書Y,-1,,0,27134,64.123,(Assoc count=1)
3081,8136,429,Sent letter to,致書Y,-1,,0,27134,123.290,(Assoc count=1)
3767,8136,429,Sent letter to,致書Y,-1,,0,27134,87.294,地：懷遠驛。(Assoc count=1)
7138,8136,429,Sent letter to,致書Y,-1,,0,27134,66.334,(Assoc count=1)
34789,8136,429,Sent letter to,致書Y,-1,,0,27134,36.133,(Assoc count=1)
34789,8136,429,Sent letter to,致書Y,-1,,0,27134,36.137,(Assoc count=1)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.230-233,(Assoc count=3)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.229,(Assoc count=1)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.228,(Assoc count=1)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.233,(Assoc count=1)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.236-242,(Assoc count=4)
10578,8140,429,Sent letter to,致書Y,-1,,0,27134,257.235,(Assoc count=1)
3676,8143,429,Sent letter to,致書Y,-1,,0,27134,120.337,(Assoc count=1)
24918,8143,429,Sent letter to,致書Y,-1,,0,27134,133.360,(Assoc count=1)
1558,8145,429,Sent letter to,致書Y,-1,,0,27134,24.115,(Assoc count=1)
881,8146,429,Sent letter to,致書Y,-1,,0,27134,136.303,(Assoc count=1)
1417,8147,429,Sent letter to,致書Y,-1,,0,27134,111.28,(Assoc count=1)
18341,8149,429,Sent letter to,致書Y,-1,,0,27134,6.306,王顯雍熙三年前後為檢校太保。(Assoc count=1)
10598,8151,429,Sent letter to,致書Y,-1,,0,27134,208.351-352,(Assoc count=2)
10598,8151,429,Sent letter to,致書Y,-1,,0,27134,208.296,(Assoc count=1)
10598,8151,429,Sent letter to,致書Y,-1,,0,27134,208.302,(Assoc count=1)
7097,8153,429,Sent letter to,致書Y,-1,,0,27134,14.359,(Assoc count=1)
1417,8154,429,Sent letter to,致書Y,-1,,0,27134,110.359-360,(Assoc count=2)
1384,8162,429,Sent letter to,致書Y,-1,,0,27134,33.231-236,(Assoc count=12)
1384,8162,429,Sent letter to,致書Y,-1,,0,27134,33.231,(Assoc count=1)
7252,8163,429,Sent letter to,致書Y,-1,,0,27134,198.254-257,(Assoc count=4)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.67,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.82,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.64,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.54,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.51,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.72,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.20,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.60,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.62,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.73,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.70,(Assoc count=1)
8078,8163,429,Sent letter to,致書Y,-1,,0,27134,171.71,(Assoc count=1)
1488,8165,429,Sent letter to,致書Y,-1,,0,27134,55.340,(Assoc count=1)
1558,8165,429,Sent letter to,致書Y,-1,,0,27134,24.87,(Assoc count=1)
211,8170,429,Sent letter to,致書Y,-1,,0,27134,188.94,(Assoc count=1)
3640,8170,429,Sent letter to,致書Y,-1,,0,27134,222.228,(Assoc count=1)
3860,8170,429,Sent letter to,致書Y,-1,,0,27134,276.230,(Assoc count=1)
10578,8170,429,Sent letter to,致書Y,-1,,0,27134,257.147,(Assoc count=1)
10578,8170,429,Sent letter to,致書Y,-1,,0,27134,257.165,(Assoc count=1)
10578,8170,429,Sent letter to,致書Y,-1,,0,27134,257.149-155,(Assoc count=5)
10578,8170,429,Sent letter to,致書Y,-1,,0,27134,257.200,(Assoc count=1)
10598,8170,429,Sent letter to,致書Y,-1,,0,27134,208.346,(Assoc count=1)
15270,8170,429,Sent letter to,致書Y,-1,,0,27134,259.19,(Assoc count=1)
22799,8170,429,Sent letter to,致書Y,-1,,0,27134,258.258,(Assoc count=1)
22799,8170,429,Sent letter to,致書Y,-1,,0,27134,258.259-261,(Assoc count=2)
27397,8170,429,Sent letter to,致書Y,-1,,0,27134,218.174,(Assoc count=1)
27397,8170,429,Sent letter to,致書Y,-1,,0,27134,218.121,(Assoc count=1)
42461,8175,429,Sent letter to,致書Y,-1,,0,27134,190.283,(Assoc count=1)
1384,9005,429,Sent letter to,致書Y,-1,,0,27134,33.153,(Assoc count=1)
1384,9006,429,Sent letter to,致書Y,-1,,0,27134,33.154,(Assoc count=1)
3897,9010,429,Sent letter to,致書Y,-1,,0,27134,129.366,(Assoc count=1)
3897,9010,429,Sent letter to,致書Y,-1,,0,27134,129.365,(Assoc count=1)
8142,9010,429,Sent letter to,致書Y,-1,,0,27134,138.28,(Assoc count=1)
27779,9010,429,Sent letter to,致書Y,0,,0,27157,6.1a-9b,
49278,9010,429,Sent letter to,致書Y,-1,,0,27157,5.2b-8a,
3075,9011,429,Sent letter to,致書Y,-1,,0,0,,
17491,9011,429,Sent letter to,致書Y,-1,,0,27157,10.16b,
30357,10023,429,Sent letter to,致書Y,-1,,0,9599,8022,王旭，上許魯齋先生書（國朝文類37/16下）
3257,10049,429,Sent letter to,致書Y,-1,,0,27134,250.104,(Assoc count=1)
10049,10058,429,Sent letter to,致書Y,-1,,0,27134,258.397,(Assoc count=1)
11328,10059,429,Sent letter to,致書Y,-1,,0,27134,321.369-370,(Assoc count=2)
11328,10061,429,Sent letter to,致書Y,-1,,0,27134,321.372,(Assoc count=1)
27644,10061,429,Sent letter to,致書Y,-1,,0,27134,351.416,(Assoc count=1)
27644,10062,429,Sent letter to,致書Y,-1,,0,27134,351.421,(Assoc count=1)
27644,10071,429,Sent letter to,致書Y,-1,,0,27134,351.405,(Assoc count=1)
41925,10071,429,Sent letter to,致書Y,-1,,0,27134,337.388,(Assoc count=1)
3257,10083,429,Sent letter to,致書Y,-1,,0,27134,250.189,(Assoc count=1)
10801,10084,429,Sent letter to,致書Y,-1,,0,9599,2323,請吳先生書（道園學古錄12/11）
4129,10094,429,Sent letter to,致書Y,-1,,0,27134,21.89,(Assoc count=1)
35533,10097,429,Sent letter to,致書Y,-1,,0,9599,2654,讀宋太史詩文集漫書（來鶴亭集6/8）
3767,10101,429,Sent letter to,致書Y,-1,,0,27134,89.109,(Assoc count=1)
28113,10122,429,Sent letter to,致書Y,-1,,0,9599,1992,朱氏三書（東里續集20/4）
10565,10133,429,Sent letter to,致書Y,-1,,0,27134,195.212,(Assoc count=2)
10598,10157,429,Sent letter to,致書Y,-1,,0,27134,208.364,(Assoc count=1)
375,10173,429,Sent letter to,致書Y,-1,,0,27134,41.271,(Assoc count=1)
1488,10173,429,Sent letter to,致書Y,-1,,0,27134,56.85,(Assoc count=1)
3767,10173,429,Sent letter to,致書Y,-1,,0,27134,89.458-62,文同。(Assoc count=13)
12995,10173,429,Sent letter to,致書Y,-1,,0,27134,51.236,(Assoc count=1)
7197,10189,429,Sent letter to,致書Y,0,,0,27134,229.248,(Assoc count=1)
24918,10214,429,Sent letter to,致書Y,-1,,0,27134,133.351,懷疑是翟思。(Assoc count=1)
628,10220,429,Sent letter to,致書Y,-1,,0,27134,29.24,(Assoc count=1)
7252,10224,429,Sent letter to,致書Y,-1,,0,27134,198.260,(Assoc count=1)
3257,10241,429,Sent letter to,致書Y,-1,,0,27134,249.190,(Assoc count=1)
11328,10242,429,Sent letter to,致書Y,-1,,0,27134,321.271-276,(Assoc count=5)
10244,10245,429,Sent letter to,致書Y,-1,,0,27134,194.412,(Assoc count=1)
4001,10258,429,Sent letter to,致書Y,-1,,0,27134,309.411,(Assoc count=1)
10892,10258,429,Sent letter to,致書Y,-1,,0,27134,304.395-412,(Assoc count=20)
10892,10258,429,Sent letter to,致書Y,-1,,0,27134,305.85-86,(Assoc count=2)
10892,10258,429,Sent letter to,致書Y,-1,,0,27134,305.108,(Assoc count=1)
11134,10258,429,Sent letter to,致書Y,-1,,0,27134,288.180,(Assoc count=2)
12066,10258,429,Sent letter to,致書Y,-1,,0,27134,291.401,(Assoc count=1)
26011,10258,429,Sent letter to,致書Y,-1,,0,27134,306.151,(Assoc count=1)
41511,10258,429,Sent letter to,致書Y,-1,,0,27134,316.240,(Assoc count=1)
10892,10296,429,Sent letter to,致書Y,-1,,0,27134,304.414,(Assoc count=1)
11328,10296,429,Sent letter to,致書Y,-1,,0,27134,321.237-247,(Assoc count=10)
11328,10296,429,Sent letter to,致書Y,-1,,0,27134,321.236,(Assoc count=1)
21039,10296,429,Sent letter to,致書Y,-1,,0,27134,337.39,(Assoc count=1)
3257,10304,429,Sent letter to,致書Y,-1,,0,27134,250.274,(Assoc count=1)
3257,10319,429,Sent letter to,致書Y,-1,,0,27134,248.47,(Assoc count=1)
7197,10319,429,Sent letter to,致書Y,-1,,0,27134,229.217,(Assoc count=1)
10578,10319,429,Sent letter to,致書Y,-1,,0,27134,257.293,(Assoc count=1)
10585,10319,429,Sent letter to,致書Y,-1,,0,27134,267.373,(Assoc count=1)
3632,10325,429,Sent letter to,致書Y,-1,,0,27134,271.288,(Assoc count=1)
10289,10328,429,Sent letter to,致書Y,-1,,0,7596,16793,奉化人 璘長子 袁燮嘗以書勉其日課一經一史
10258,10343,429,Sent letter to,致書Y,-1,,0,27134,313.69,(Assoc count=1)
20011,10343,429,Sent letter to,致書Y,-1,,0,27134,318.423-424,(Assoc count=2)
7197,10351,429,Sent letter to,致書Y,-1,,0,27134,229.270,(Assoc count=1)
27644,10374,429,Sent letter to,致書Y,-1,,0,27134,351.415,(Assoc count=1)
27784,10374,429,Sent letter to,致書Y,-1,,0,27134,334.129,(Assoc count=1)
39948,10374,429,Sent letter to,致書Y,-1,,0,27134,343.287,(Assoc count=1)
18049,10386,429,Sent letter to,致書Y,-1,,0,27134,307.35,(Assoc count=1)
27957,10389,429,Sent letter to,致書Y,-1,,0,9599,6133,上袁伯長學士書（吳正傳文集11/263）
35367,10389,429,Sent letter to,致書Y,-1,,0,9599,6133,與袁伯長（牧潛集5/6）
3632,10423,429,Sent letter to,致書Y,-1,,0,27134,272.17-20,(Assoc count=4)
3632,10424,429,Sent letter to,致書Y,-1,,0,27134,272.21-23,(Assoc count=4)
10565,10456,429,Sent letter to,致書Y,-1,,0,27134,195.228,(Assoc count=1)
3676,10499,429,Sent letter to,致書Y,-1,,0,27134,120.353,(Assoc count=1)
18341,10538,429,Sent letter to,致書Y,-1,,0,27134,6.330,(Assoc count=1)
7343,10549,429,Sent letter to,致書Y,-1,,0,27134,160.24,(Assoc count=1)
3257,10555,429,Sent letter to,致書Y,-1,,0,27134,250.274,(Assoc count=1)
11134,10555,429,Sent letter to,致書Y,-1,,0,27134,288.39,(Assoc count=1)
8079,10565,429,Sent letter to,致書Y,-1,,0,27134,154.198-213,(Assoc count=26)
10566,10565,429,Sent letter to,致書Y,-1,,0,27134,237.310,(Assoc count=1)
12158,10565,429,Sent letter to,致書Y,-1,,0,27134,158.182-183,(Assoc count=4)
35571,10566,429,Sent letter to,致書Y,-1,,0,27134,297.99,(Assoc count=1)
3257,10567,429,Sent letter to,致書Y,-1,,0,27134,250.267,長。(Assoc count=1)
3632,10579,429,Sent letter to,致書Y,-1,,0,27134,272.41-68,(Assoc count=3)
14355,10581,429,Sent letter to,致書Y,-1,,0,27134,179.109,(Assoc count=1)
3075,10585,429,Sent letter to,致書Y,-1,,0,27134,279.218-219,(Assoc count=2)
3257,10585,429,Sent letter to,致書Y,-1,,0,27134,246.27-28,(Assoc count=2)
3632,10585,429,Sent letter to,致書Y,-1,,0,27134,271.355,(Assoc count=1)
7055,10585,429,Sent letter to,致書Y,-1,,0,27134,261.146,(Assoc count=1)
7197,10585,429,Sent letter to,致書Y,-1,,0,27134,229.208-209,(Assoc count=3)
7055,10586,429,Sent letter to,致書Y,-1,,0,27134,261.147,(Assoc count=1)
7055,10588,429,Sent letter to,致書Y,-1,,0,27134,261.147,(Assoc count=1)
7055,10589,429,Sent letter to,致書Y,-1,,0,27134,261.148,(Assoc count=1)
7055,10591,429,Sent letter to,致書Y,-1,,0,27134,261.148,(Assoc count=1)
11328,10591,429,Sent letter to,致書Y,-1,,0,27134,322.14,(Assoc count=1)
3257,10592,429,Sent letter to,致書Y,-1,,0,27134,245.357,(Assoc count=1)
7055,10592,429,Sent letter to,致書Y,-1,,0,27134,261.149,(Assoc count=1)
7197,10592,429,Sent letter to,致書Y,-1,,0,27134,229.190,(Assoc count=1)
10578,10592,429,Sent letter to,致書Y,-1,,0,27134,257.265-269,(Assoc count=3)
10585,10592,429,Sent letter to,致書Y,-1,,0,27134,267.338-339,(Assoc count=2)
27779,10592,429,Sent letter to,致書Y,0,,0,5989,9b,
7055,10593,429,Sent letter to,致書Y,-1,,0,27134,261.149,(Assoc count=1)
3075,10594,429,Sent letter to,致書Y,-1,,0,27134,279.217,(Assoc count=1)
3257,10598,429,Sent letter to,致書Y,-1,,0,27134,245.342,(Assoc count=1)
27397,10598,429,Sent letter to,致書Y,-1,,0,27134,218.182,(Assoc count=1)
7197,10600,429,Sent letter to,致書Y,-1,,0,27134,229.228,(Assoc count=1)
3257,10613,429,Sent letter to,致書Y,-1,,0,27134,250.163-91,(Assoc count=12)
7111,10614,429,Sent letter to,致書Y,-1,,0,27134,106.6,洪民師，字德父，海昏人。。(Assoc count=2)
7111,10615,429,Sent letter to,致書Y,-1,,0,27134,105.109,(Assoc count=1)
7111,10616,429,Sent letter to,致書Y,-1,,0,27134,105.108,(Assoc count=1)
7111,10617,429,Sent letter to,致書Y,-1,,0,27134,105.109,(Assoc count=1)
7111,10617,429,Sent letter to,致書Y,-1,,0,27134,105.144-177,(Assoc count=5)
7111,10618,429,Sent letter to,致書Y,-1,,0,27134,105.108,(Assoc count=1)
1558,10623,429,Sent letter to,致書Y,-1,,0,27134,24.78,可能性大。(Assoc count=1)
1558,10623,429,Sent letter to,致書Y,-1,,0,27134,24.111,待詳考。(Assoc count=1)
7164,10640,429,Sent letter to,致書Y,-1,,0,27134,217.313,(Assoc count=1)
3257,10658,429,Sent letter to,致書Y,-1,,0,27134,246.100-99,(Assoc count=16)
1384,10681,429,Sent letter to,致書Y,-1,,0,27134,33.108-109,(Assoc count=2)
3075,10697,429,Sent letter to,致書Y,-1,,0,27134,279.155,(Assoc count=1)
3257,10697,429,Sent letter to,致書Y,-1,,0,27134,250.249,(Assoc count=1)
3257,10697,429,Sent letter to,致書Y,-1,,0,27134,244.302,(Assoc count=1)
3257,10697,429,Sent letter to,致書Y,-1,,0,27134,244.288,(Assoc count=1)
7197,10697,429,Sent letter to,致書Y,-1,,0,27134,229.224,(Assoc count=2)
7211,10697,429,Sent letter to,致書Y,-1,,0,27134,224.346,(Assoc count=1)
15571,10697,429,Sent letter to,致書Y,-1,,0,27134,277.186,(Assoc count=1)
19123,10700,429,Sent letter to,致書Y,-1,,0,27134,358.361,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,244.310,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,244.311,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,244.296,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,244.355,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,244.312,(Assoc count=1)
3257,10702,429,Sent letter to,致書Y,-1,,0,27134,250.257,(Assoc count=1)
7055,10702,429,Sent letter to,致書Y,-1,,0,27134,261.145,(Assoc count=2)
1759,10703,429,Sent letter to,致書Y,-1,,0,27134,215.91,(Assoc count=1)
3094,10703,429,Sent letter to,致書Y,-1,,0,27134,153.291-292,(Assoc count=2)
28123,10706,429,Sent letter to,致書Y,-1,,0,27134,344.298,(Assoc count=1)
28123,10727,429,Sent letter to,致書Y,-1,,0,27134,344.297,(Assoc count=1)
10706,10729,429,Sent letter to,致書Y,-1,,0,27134,338.101,(Assoc count=1)
27957,10733,429,Sent letter to,致書Y,-1,,0,9599,8025,與許益之書（吳正傳文集11/251）
4001,10749,429,Sent letter to,致書Y,-1,,0,27134,309.308,(Assoc count=1)
7055,10749,429,Sent letter to,致書Y,-1,,0,27134,261.227,(Assoc count=1)
7197,10749,429,Sent letter to,致書Y,-1,,0,27134,229.212,(Assoc count=1)
10881,10749,429,Sent letter to,致書Y,-1,,0,27134,319.21,(Assoc count=1)
10755,10759,429,Sent letter to,致書Y,-1,,0,27134,297.330,(Assoc count=1)
3632,10764,429,Sent letter to,致書Y,-1,,0,27134,271.303-47,(Assoc count=8)
3632,10765,429,Sent letter to,致書Y,-1,,0,27134,271.308-328,(Assoc count=6)
3632,10766,429,Sent letter to,致書Y,-1,,0,27134,271.309-48,(Assoc count=6)
3294,10767,429,Sent letter to,致書Y,-1,,0,27134,353.180,(Assoc count=1)
19123,10767,429,Sent letter to,致書Y,-1,,0,27134,358.403,(Assoc count=1)
20765,10767,429,Sent letter to,致書Y,-1,,0,27134,346.350,(Assoc count=1)
28617,10780,429,Sent letter to,致書Y,-1,,0,9599,12903,盧處道處覓書（秋澗大全集34/12下）
4001,10794,429,Sent letter to,致書Y,-1,,0,27134,309.316,(Assoc count=1)
3257,10795,429,Sent letter to,致書Y,-1,,0,27134,244.301,(Assoc count=1)
3257,10795,429,Sent letter to,致書Y,-1,,0,27134,244.300-302,(Assoc count=2)
3257,10795,429,Sent letter to,致書Y,-1,,0,27134,244.299-318,(Assoc count=2)
3257,10795,429,Sent letter to,致書Y,-1,,0,27134,250.247,(Assoc count=1)
10375,10795,429,Sent letter to,致書Y,-1,,0,7596,16872,終知漢州 嘗守開江 貽書丞相趙雄 極論武興守吳挺之橫 及陛對
28015,10801,429,Sent letter to,致書Y,-1,,0,9599,10550,與虞伯生書（申齋文集4/23下）
1384,10809,429,Sent letter to,致書Y,-1,,0,27134,34.15,(Assoc count=1)
3767,10809,429,Sent letter to,致書Y,-1,,0,27134,88.42-44,歐陽奕。(Assoc count=5)
7197,10830,429,Sent letter to,致書Y,-1,,0,27134,229.203,(Assoc count=1)
4001,10831,429,Sent letter to,致書Y,-1,,0,27134,309.305,(Assoc count=1)
11134,10831,429,Sent letter to,致書Y,-1,,0,27134,288.243,(Assoc count=1)
11800,10831,429,Sent letter to,致書Y,-1,,0,27134,299.182,(Assoc count=1)
18049,10831,429,Sent letter to,致書Y,-1,,0,27134,307.21,(Assoc count=1)
10543,10833,429,Sent letter to,致書Y,-1,,0,9599,1621,與白廷玉（本堂集78/7）
7197,10840,429,Sent letter to,致書Y,-1,,0,27134,229.245,(Assoc count=1)
41511,10840,429,Sent letter to,致書Y,-1,,0,27134,316.244-245,(Assoc count=2)
11328,10850,429,Sent letter to,致書Y,-1,,0,27134,322.59,(Assoc count=1)
29584,10879,429,Sent letter to,致書Y,-1,,,21563,卷17,
30243,10879,429,Sent letter to,致書Y,-1,,,24016,,
34717,10879,429,Sent letter to,致書Y,-1,,,57974,卷357,
34742,10879,429,Sent letter to,致書Y,-1,,,28232,卷5,
34919,10879,429,Sent letter to,致書Y,-1,,,28228,,
35266,10879,429,Sent letter to,致書Y,-1,,,58702,,
54133,10879,429,Sent letter to,致書Y,-1,,,57973,卷25,
56535,10879,429,Sent letter to,致書Y,-1,,,28535,,
56580,10879,429,Sent letter to,致書Y,-1,,,59018,,
123861,10879,429,Sent letter to,致書Y,-1,,,58885,,
125593,10879,429,Sent letter to,致書Y,-1,,,58672,,
126420,10879,429,Sent letter to,致書Y,-1,,,59028,,
129528,10879,429,Sent letter to,致書Y,-1,,,58893,,
129528,10879,429,Sent letter to,致書Y,-1,,,58893,,
129528,10879,429,Sent letter to,致書Y,-1,,,58893,,
130948,10879,429,Sent letter to,致書Y,-1,,,59042,,
134652,10879,429,Sent letter to,致書Y,-1,,,58667,,
134652,10879,429,Sent letter to,致書Y,-1,,,58667,,
360460,10879,429,Sent letter to,致書Y,-1,,,59061,,
551206,10879,429,Sent letter to,致書Y,-1,,,58886,,
551354,10879,429,Sent letter to,致書Y,-1,,,59067,,
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.326,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.305,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,245.344,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.324-330,(Assoc count=2)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.249-343,(Assoc count=5)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.238,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.282,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.309,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.307,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.344,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.341,(Assoc count=1)
3257,10884,429,Sent letter to,致書Y,-1,,0,27134,244.246,(Assoc count=1)
7055,10884,429,Sent letter to,致書Y,-1,,0,27134,261.232-233,(Assoc count=3)
7055,10884,429,Sent letter to,致書Y,-1,,0,27134,261.214,(Assoc count=1)
10566,10884,429,Sent letter to,致書Y,-1,,0,27134,237.280,(Assoc count=1)
10566,10884,429,Sent letter to,致書Y,-1,,0,27134,237.279,(Assoc count=1)
10566,10884,429,Sent letter to,致書Y,-1,,0,27134,237.277,(Assoc count=1)
10612,10884,429,Sent letter to,致書Y,-1,,0,27134,210.10-11,(Assoc count=2)
7055,10885,429,Sent letter to,致書Y,-1,,0,27134,261.214,(Assoc count=1)
7055,10886,429,Sent letter to,致書Y,-1,,0,27134,261.215,(Assoc count=1)
7055,10887,429,Sent letter to,致書Y,-1,,0,27134,261.215,(Assoc count=1)
7055,10888,429,Sent letter to,致書Y,-1,,0,27134,261.216,(Assoc count=1)
7055,10889,429,Sent letter to,致書Y,-1,,0,27134,261.216,(Assoc count=1)
3257,10890,429,Sent letter to,致書Y,-1,,0,27134,244.323,(Assoc count=1)
7055,10890,429,Sent letter to,致書Y,-1,,0,27134,261.217,(Assoc count=1)
34892,10890,429,Sent letter to,致書Y,-1,,0,27134,349.237,(Assoc count=1)
7055,10891,429,Sent letter to,致書Y,-1,,0,27134,261.218,(Assoc count=1)
7055,10892,429,Sent letter to,致書Y,-1,,0,27134,261.218,(Assoc count=1)
10565,10900,429,Sent letter to,致書Y,-1,,0,27134,195.218,(Assoc count=1)
10578,10900,429,Sent letter to,致書Y,-1,,0,27134,257.159,(Assoc count=1)
10578,10900,429,Sent letter to,致書Y,-1,,0,27134,257.163,(Assoc count=1)
10578,10900,429,Sent letter to,致書Y,-1,,0,27134,257.201,(Assoc count=1)
10585,10900,429,Sent letter to,致書Y,-1,,0,27134,267.341,(Assoc count=1)
15270,10900,429,Sent letter to,致書Y,-1,,0,27134,259.21,(Assoc count=1)
15571,10900,429,Sent letter to,致書Y,-1,,0,27134,277.188,(Assoc count=1)
3257,10901,429,Sent letter to,致書Y,-1,,0,27134,250.173-175,(Assoc count=4)
11328,10902,429,Sent letter to,致書Y,-1,,0,27134,321.305-313,(Assoc count=8)
11328,10902,429,Sent letter to,致書Y,-1,,0,27134,321.304,(Assoc count=1)
3632,10915,429,Sent letter to,致書Y,-1,,0,27134,272.42-66,(Assoc count=2)
3655,10915,429,Sent letter to,致書Y,-1,,0,0,,
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,245.8,(Assoc count=1)
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,246.2,(Assoc count=1)
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,246.1,(Assoc count=1)
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,244.374-7,(Assoc count=8)
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,244.10-394,(Assoc count=7)
3257,10927,429,Sent letter to,致書Y,-1,,0,27134,244.361,(Assoc count=1)
13254,10927,429,Sent letter to,致書Y,-1,,0,27134,280.351,(Assoc count=1)
16692,10927,429,Sent letter to,致書Y,-1,,0,27134,270.91,(Assoc count=1)
3294,10948,429,Sent letter to,致書Y,-1,,0,27134,353.185,(Assoc count=1)
3294,10948,429,Sent letter to,致書Y,-1,,0,27134,353.184,(Assoc count=1)
11328,10948,429,Sent letter to,致書Y,-1,,0,27134,321.268-269,(Assoc count=2)
11328,10948,429,Sent letter to,致書Y,-1,,0,27134,321.268,(Assoc count=1)
11328,10950,429,Sent letter to,致書Y,-1,,0,27134,321.343,(Assoc count=1)
25174,10977,429,Sent letter to,致書Y,-1,,0,27134,293.325,(Assoc count=2)
10578,11004,429,Sent letter to,致書Y,-1,,0,27134,257.278-282,(Assoc count=4)
11328,11006,429,Sent letter to,致書Y,-1,,0,27134,322.35,(Assoc count=1)
10612,11044,429,Sent letter to,致書Y,-1,,0,27134,210.29,(Assoc count=1)
3257,11053,429,Sent letter to,致書Y,-1,,0,27134,245.22-23,(Assoc count=2)
3257,11053,429,Sent letter to,致書Y,-1,,0,27134,250.126,(Assoc count=1)
10566,11053,429,Sent letter to,致書Y,-1,,0,27134,237.354,(Assoc count=1)
11328,11063,429,Sent letter to,致書Y,-1,,0,27134,322.16,(Assoc count=1)
