source_id,source_name,target_id,target_name,category,detail_types
21239,蘇堅,3767,蘇軾,友人,友|致書Y|被致書由Y
21239,蘇堅,7026,范祖禹,其他,推薦|被Y推薦
21240,蘇庠,3257,朱熹,文學交往,書跋由Y所作|為Y所著書作跋
21240,蘇庠,4001,魏了翁,文學交往,書跋由Y所作|為Y所著書作跋
21240,蘇庠,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
21240,蘇庠,19699,張元幹,文學交往,書跋由Y所作|為Y所著書作跋
21240,蘇庠,27957,吳師道,文學交往,書跋由Y所作|為Y所著書作跋
21240,蘇庠,3767,蘇軾,其他,為Y作硯銘|硯銘由Y所作|稱道Y的詩作|詩作為Y所稱道
21240,蘇庠,14228,周紫芝,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
39683,仲淵,3767,蘇軾,其他,欣賞/器重|被Y欣賞/器重
19226,王箴,3767,蘇軾,文學交往,致書Y|被致書由Y
19226,王箴,7111,黃庭堅,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
45850,王蘧,3767,蘇軾,文學交往,收到Y的贈詩、文|致書Y|被致書由Y|贈詩、文
9004,趙禎,1384,歐陽修,其他,建築物得到Y的題詠、記、命名|書序由Y所作|為Y之建築物題詠、記、命名|為Y所著書作序
9004,趙禎,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
9004,趙禎,3624,樓鑰,文學交往,書跋由Y所作|為Y所著書作跋
9004,趙禎,8116,蘇頌,其他,為Y作諡議|諡議由Y所作
9004,趙禎,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
9004,趙禎,7111,黃庭堅,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
41774,吳芘仲,3767,蘇軾,其他,稱道Y的詩作|致書Y|被致書由Y|詩作為Y所稱道
9007,趙煦,3767,蘇軾,其他,得罪Y|為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作|被Y得罪
13104,錢龢,3767,蘇軾,其他,匾額、器銘由Y所篆|為Y篆匾額、器銘
37681,林靈素,3767,蘇軾,其他,稱道Y的詩作|詩作為Y所稱道
9011,趙眘,3767,蘇軾,文學交往,書序由Y所作|為Y所著書作序
9011,趙眘,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
9011,趙眘,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
9011,趙眘,15269,曹勛,文學交往,書跋由Y所作|為Y所著書作跋
9011,趙眘,3624,樓鑰,其他,為Y作祭文|為Y作諡議|祭文由Y所作|諡議由Y所作
52023,劉庭式,3105,程頤,其他,欣賞/器重|被Y欣賞/器重
52023,劉庭式,3767,蘇軾,其他,傳記作者為Y|欣賞/器重|為Y作傳|被Y欣賞/器重
844,黃好謙,3767,蘇軾,其他,為Y作祭文|祭文由Y所作|致書Y|被致書由Y
844,黃好謙,7111,黃庭堅,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
45900,王定國,3043,秦觀,文學交往,書序由Y所作|為Y所著書作序
45900,王定國,3767,蘇軾,其他,為Y作畫贊(畫像記)|為Y作硯銘|畫贊(畫像記)由Y所作|硯銘由Y所作
45900,王定國,7111,黃庭堅,文學交往,收到Y的答書|答Y書
45900,王定國,1493,蘇轍,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
11087,林希逸,3591,劉震孫,友人,友
11087,林希逸,3595,劉克莊,其他,友|墓誌銘由Y所作|建築物得到Y的題詠、記、命名|書序由Y所作|書跋由Y所作|為Y之建築物題詠、記、命名|為Y作墓誌銘|為Y作祠記|為Y作祭文|為Y作行狀|為Y所著書作序|為Y所著書作跋|祠記由Y所作|祭文由Y所作|致書Y|行狀由Y所作|被致書由Y
11087,林希逸,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
11087,林希逸,7111,黃庭堅,文學交往,書跋由Y所作|為Y所著書作跋
11087,林希逸,8116,蘇頌,文學交往,書跋由Y所作|為Y所著書作跋
7005,陳襄,1309,呂惠卿,其他,彈劾|被Y彈劾
7005,陳襄,1488,司馬光,其他,推薦|被Y推薦
7005,陳襄,3767,蘇軾,其他,推薦|被Y推薦
7005,陳襄,1521,孫覺,師生,墓誌銘由Y所作|為Y之門人|為Y作墓誌銘|門人為Y
7005,陳襄,8078,李綱,文學交往,書序由Y所作|為Y所著書作序
7005,陳襄,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
7005,陳襄,1762,王安石,其他,其政策被Y反對/不支持|反對/不支持Y的政策
7005,陳襄,7197,周必大,其他,學記（書院記）由Y所作|為Y作學記（書院記）
50020,翟逢亨,3767,蘇軾,友人,友
41840,何充,3767,蘇軾,文學交往,致書Y|被致書由Y
7026,范祖禹,971,李常,其他,推薦|被Y推薦
7026,范祖禹,1648,蔡肇,其他,推薦|被Y推薦
7026,范祖禹,3029,晁說之,其他,推薦|被Y推薦
7026,范祖禹,3767,蘇軾,其他,推薦|收到Y的答書|答Y書|致書Y|被Y推薦|被致書由Y
7026,范祖禹,1488,司馬光,其他,合撰(編)著作|建築物得到Y的題詠、記、命名|推薦|收到Y的答書|書序由Y所作|為Y之建築物題詠、記、命名|為Y作祝詞|為Y作祭文|為Y所著書作序|祝詞由Y所作|祭文由Y所作|答Y書|致書Y|被Y推薦|被致書由Y
7026,范祖禹,7098,楊國寶,其他,推薦|被Y推薦
7026,范祖禹,11663,呂大臨,其他,推薦|被Y推薦
7026,范祖禹,19691,張?,其他,推薦|被Y推薦
7026,范祖禹,44601,孫勰,其他,推薦|被Y推薦
7026,范祖禹,1953,文彥博,其他,佛寺記由Y所作|建築物得到Y的題詠、記、命名|書序由Y所作|為Y之建築物題詠、記、命名|為Y作佛寺記|為Y所著書作序
7026,范祖禹,3624,樓鑰,文學交往,書序由Y所作|為Y所著書作序
7026,范祖禹,4001,魏了翁,文學交往,書序由Y所作|為Y所著書作序
7026,范祖禹,1306,呂希道,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7026,范祖禹,2007,楊繪,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7026,范祖禹,3283,范百嘉,其他,墓誌銘由Y所作|為Y作墓誌銘|為Y作祭文|祭文由Y所作
7026,范祖禹,19437,趙宗瑗,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7026,范祖禹,20419,劉恕,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7026,范祖禹,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
7026,范祖禹,7197,周必大,其他,其書帖由Y作題|書跋由Y所作|為Y所著書作跋|題Y的書帖
7026,范祖禹,1314,呂公著,其他,為Y作祭文|祭文由Y所作
7026,范祖禹,3279,范鎮,其他,從Y學|教授Y|為Y作祭文|祭文由Y所作
7026,范祖禹,3105,程頤,文學交往,致書Y|被致書由Y
7026,范祖禹,14299,李廌,文學交往,致書Y|被致書由Y
7026,范祖禹,7343,孫覿,其他,著作被Y評論|評論Y之著作
43894,侯晉升,1493,蘇轍,友人,友
43894,侯晉升,3767,蘇軾,其他,友|欣賞/器重|致書Y|被Y欣賞/器重|被致書由Y
7039,李格非,3767,蘇軾,其他,以文章、學問受知於|稱道Y之文章、學問|致書Y|被致書由Y
7039,李格非,1417,畢仲游,文學交往,致書Y|被致書由Y
901,孔平仲,7197,周必大,文學交往,書序由Y所作|為Y所著書作序
901,孔平仲,3257,朱熹,文學交往,書跋由Y所作|為Y所著書作跋
901,孔平仲,3767,蘇軾,其他,為Y作硯銘|硯銘由Y所作|致書Y|被致書由Y
901,孔平仲,7111,黃庭堅,文學交往,致書Y|被致書由Y
7045,劉安世,1488,司馬光,師生,學生為Y|推薦|為Y之學生|被Y推薦
7045,劉安世,7383,王子韶,其他,反對/攻訐|遭到Y的反對/攻訐
7045,劉安世,8079,李光,師生,學生為Y|為Y之學生
7045,劉安世,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
7045,劉安世,3029,晁說之,文學交往,書跋由Y所作|為Y所著書作跋
7045,劉安世,3257,朱熹,文學交往,書跋由Y所作|為Y所著書作跋
7045,劉安世,19699,張元幹,文學交往,書跋由Y所作|為Y所著書作跋
7045,劉安世,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
7045,劉安世,3767,蘇軾,文學交往,致書Y|被致書由Y
7059,梅堯臣,1384,歐陽修,其他,友|墓誌銘由Y所作|推薦|書序由Y所作|書跋由Y所作|為Y作墓誌銘|為Y作祭文|為Y作臨別贈言(送別詩、序)|為Y所著書作序|為Y所著書作跋|祭文由Y所作|臨別得到Y所作贈言(送別詩、序)|致書Y|被Y推薦|被致書由Y
7059,梅堯臣,3762,蘇洵,其他,友|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|致書Y|被致書由Y
7059,梅堯臣,3640,陸游,文學交往,書序由Y所作|為Y所著書作序
7059,梅堯臣,3484,李之儀,文學交往,書跋由Y所作|為Y所著書作跋
7059,梅堯臣,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
7059,梅堯臣,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋|致書Y|被致書由Y
7059,梅堯臣,7111,黃庭堅,文學交往,書跋由Y所作|為Y所著書作跋
7059,梅堯臣,14228,周紫芝,文學交往,書跋由Y所作|為Y所著書作跋
7059,梅堯臣,27957,吳師道,其他,建築物得到Y的題詠、記、命名|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋
7059,梅堯臣,27769,郭祥正,其他,稱道Y的詩作|詩作為Y所稱道
7059,梅堯臣,44423,柳瑾,其他,相唱和
7059,梅堯臣,3580,劉敞,其他,為Y作祭文|為Y作臨別贈言(送別詩、序)|祭文由Y所作|臨別得到Y所作贈言(送別詩、序)
922,高述,3767,蘇軾,其他,畫風師法Y|畫風為Y所師法
13213,毛維瞻,1493,蘇轍,其他,友|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
13213,毛維瞻,3767,蘇軾,文學交往,致書Y|被致書由Y
7072,曾肇,3849,丁隲,其他,推薦|被Y推薦
7072,曾肇,1384,歐陽修,其他,推薦|被Y推薦
7072,曾肇,8116,蘇頌,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘|致書Y|被致書由Y
7072,曾肇,8136,曾公亮,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7072,曾肇,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
7072,曾肇,1220,劉攽,其他,為Y作祭文|祭文由Y所作
7072,曾肇,1488,司馬光,其他,為Y作祭文|祭文由Y所作
7072,曾肇,1707,曾布,其他,廟碑記由Y所作|收到Y的答書|為Y作廟碑記|答Y書|致書Y|被致書由Y
7072,曾肇,7364,曾鞏,墓誌傳記,為Y作行狀|行狀由Y所作
7072,曾肇,3043,秦觀,文學交往,致書Y|被致書由Y
7072,曾肇,3767,蘇軾,文學交往,致書Y|被致書由Y
7076,王安國,3767,蘇軾,友人,友
7076,王安國,3081,陳師道,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
7076,王安國,7364,曾鞏,其他,書序由Y所作|為Y作祭文|為Y所著書作序|祭文由Y所作
7076,王安國,1762,王安石,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7076,王安國,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
7076,王安國,7084,王鞏,文學交往,致書Y|被致書由Y
7076,王安國,1384,歐陽修,文學交往,收到Y的答書|答Y書
7076,王安國,1309,呂惠卿,其他,被Y陷害|陷害Y
15269,曹勛,3624,樓鑰,文學交往,書序由Y所作|為Y所著書作序
15269,曹勛,3672,毛滂,其他,書跋由Y所作|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作
15269,曹勛,3676,米芾,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
15269,曹勛,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
15269,曹勛,7111,黃庭堅,文學交往,書跋由Y所作|為Y所著書作跋
935,顧臨,3767,蘇軾,其他,欣賞/器重|被Y欣賞/器重
935,顧臨,3439,孔文仲,其他,為Y作臨別贈言(送別詩、序)|臨別得到Y所作贈言(送別詩、序)
935,顧臨,3490,李中行,文學交往,收到Y的答書|答Y書
7084,王鞏,13612,張恕,友人,友
7084,王鞏,1493,蘇轍,其他,同道|建築物得到Y的題詠、記、命名|推薦|收到Y的贈詩、文|為Y之建築物題詠、記、命名|被Y推薦|贈詩、文
7084,王鞏,3043,秦觀,文學交往,書序由Y所作|為Y所著書作序
7084,王鞏,3767,蘇軾,其他,從Y遊|從遊者為Y|書序由Y所作|為Y作畫贊(畫像記)|為Y作齋、堂銘|為Y所著書作序|畫贊(畫像記)由Y所作|致書Y|被致書由Y|齋、堂銘由Y所作
7084,王鞏,7111,黃庭堅,文學交往,書序由Y所作|為Y所著書作序
7084,王鞏,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
7084,王鞏,44357,姚安世,其他,從Y遊|從遊者為Y
7098,楊國寶,3105,程頤,其他,欣賞/器重|為Y作祭文|祭文由Y所作|被Y欣賞/器重
7098,楊國寶,3767,蘇軾,文學交往,致書Y|被致書由Y
46015,李斯立,3767,蘇軾,師生,學生為Y|為Y之學生
962,來之邵,3767,蘇軾,其他,彈劾|被Y彈劾
962,來之邵,8116,蘇頌,其他,反對/攻訐|遭到Y的反對/攻訐
962,來之邵,1309,呂惠卿,其他,得到Y的支持|支持
39874,朱象先,3767,蘇軾,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
11204,林豫,3767,蘇軾,其他,推薦|被Y推薦
50115,趙逵,3767,蘇軾,其他,文風效法Y|文風為Y所效法
965,雷簡夫,7111,黃庭堅,文學交往,書跋由Y所作|為Y所著書作跋
965,雷簡夫,1493,蘇轍,其他,受到Y拜訪|拜訪
965,雷簡夫,3762,蘇洵,其他,受到Y拜訪|拜訪|收到Y的答書|答Y書
965,雷簡夫,3767,蘇軾,其他,受到Y拜訪|拜訪
965,雷簡夫,1384,歐陽修,文學交往,致書Y|被致書由Y
7111,黃庭堅,3081,陳師道,其他,友|書序由Y所作|為Y所著書作序|稱道Y的詩作|致書Y|被致書由Y|詩作為Y所稱道
7111,黃庭堅,3767,蘇軾,師生,友|字說、名述由Y所作|推薦|收到Y的答書|書跋由Y所作|欣賞/器重|為Y之門人|為Y作字說、名述|為Y作畫贊(畫像記)|為Y作硯銘|為Y所著書作跋|畫贊(畫像記)由Y所作|硯銘由Y所作|答Y書|致書Y|被Y推薦|被Y欣賞/器重|被致書由Y|門人為Y
7111,黃庭堅,13798,王直方,友人,友|致書Y|被致書由Y
7111,黃庭堅,51148,潘谷,友人,友
7111,黃庭堅,1762,王安石,其他,書跋由Y所作|欣賞/器重|為Y所著書作跋|被Y欣賞/器重
7111,黃庭堅,971,李常,師生,學生為Y|從Y遊|從遊者為Y|書跋由Y所作|為Y之學生|為Y作祭文|為Y所著書作跋|祭文由Y所作
7111,黃庭堅,48194,崔子方,師生,學生為Y|為Y之學生
7111,黃庭堅,4001,魏了翁,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
7111,黃庭堅,10101,龐安時,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
7111,黃庭堅,20450,劉季孫,文學交往,書序由Y所作|書跋由Y所作|為Y所著書作序|為Y所著書作跋
7111,黃庭堅,13384,江端禮,師生,弟子為Y|為Y之弟子
7111,黃庭堅,1453,沈遼,墓誌傳記,墓誌銘由Y所作|書跋由Y所作|為Y作墓誌銘|為Y所著書作跋
7111,黃庭堅,3025,晁端友,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7111,黃庭堅,20419,劉恕,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7111,黃庭堅,1759,汪應辰,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,3029,晁說之,其他,匾額、器銘由Y所篆|書跋由Y所作|為Y作硯銘|為Y所著書作跋|為Y篆匾額、器銘|硯銘由Y所作
7111,黃庭堅,3257,朱熹,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,3484,李之儀,文學交往,書跋由Y所作|為Y所著書作跋|致書Y|被致書由Y
7111,黃庭堅,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,3624,樓鑰,其他,建築物得到Y的題詠、記、命名|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋
7111,黃庭堅,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,1384,歐陽修,文學交往,書跋由Y所作|為Y所著書作跋|致書Y|被致書由Y
7111,黃庭堅,1493,蘇轍,文學交往,收到Y的答書|書跋由Y所作|為Y所著書作跋|答Y書|致書Y|被致書由Y
7111,黃庭堅,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,3279,范鎮,其他,挽詩、詞由Y所作|書跋由Y所作|為Y之詩文作跋|為Y作挽詩、詞|為Y所著書作跋|詩文跋由Y所作
7111,黃庭堅,3580,劉敞,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,3676,米芾,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7111,黃庭堅,3997,王禹偁,其他,書跋由Y所作|為Y作畫贊(畫像記)|為Y作祭文|為Y所著書作跋|畫贊(畫像記)由Y所作|祭文由Y所作
7111,黃庭堅,7166,張田,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,7364,曾鞏,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,8043,范仲淹,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y之詩文作跋|為Y所著書作跋|詩文跋由Y所作
7111,黃庭堅,10173,文同,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,16026,秦覯,其他,書跋由Y所作|書風為Y所模仿|模仿Y的書風|為Y所著書作跋|致書Y|被致書由Y
7111,黃庭堅,19865,李公麟,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋|致書Y|被致書由Y
7111,黃庭堅,20457,劉羲仲,其他,傳記作者為Y|收到Y的答書|書跋由Y所作|為Y作傳|為Y所著書作跋|答Y書
7111,黃庭堅,42086,李康年,其他,從Y遊|從遊者為Y|書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
7111,黃庭堅,7197,周必大,其他,佛寺記由Y所作|書跋由Y所作|為Y作佛寺記|為Y作祠記|為Y所著書作跋|祠記由Y所作
7111,黃庭堅,8078,李綱,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,14228,周紫芝,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,19699,張元幹,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,27791,張侃,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,27853,程鉅夫,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,27957,吳師道,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,28617,王惲,文學交往,書跋由Y所作|為Y所著書作跋
7111,黃庭堅,11541,潘大臨,其他,從Y遊|從遊者為Y|致書Y|被致書由Y
7111,黃庭堅,19869,李亮工,其他,從Y遊|從遊者為Y
7111,黃庭堅,3043,秦觀,其他,同學、同門|收到Y的答書|答Y書|致書Y|被致書由Y
7111,黃庭堅,14299,李廌,其他,同學、同門
7111,黃庭堅,1488,司馬光,其他,為Y作祭文|祭文由Y所作
7111,黃庭堅,1521,孫覺,其他,為Y作祭文|祭文由Y所作|致書Y|被致書由Y
7111,黃庭堅,3028,晁詠之,其他,為Y作祝詞|祝詞由Y所作
7111,黃庭堅,7376,王詵,其他,書、畫由Y作跋|為Y之書、畫作跋
7111,黃庭堅,40312,李中,其他,其學為Y所宗|宗Y之學
7111,黃庭堅,1343,馬瑊,其他,因與Y的交往受牽連|致書Y|與他的交往導致Y受牽連|被致書由Y
7111,黃庭堅,19771,李彭,其他,為Y作齋、堂銘|齋、堂銘由Y所作
7111,黃庭堅,1951,文勛,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
7111,黃庭堅,1099,李琮,文學交往,致書Y|被致書由Y
7111,黃庭堅,1542,孫升,文學交往,致書Y|被致書由Y
7111,黃庭堅,1700,曾孝蘊,文學交往,致書Y|被致書由Y
7111,黃庭堅,7375,王庠,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
7111,黃庭堅,8062,許翰,文學交往,致書Y|被致書由Y
7111,黃庭堅,18299,趙叔盎,文學交往,收到Y的答書|答Y書|致書Y|被致書由Y
7111,黃庭堅,1188,劉瑾,文學交往,收到Y的答書|答Y書
7111,黃庭堅,42112,何頡,文學交往,收到Y的答書|答Y書
7111,黃庭堅,53002,釋了元,文學交往,收到Y的答書|答Y書
7111,黃庭堅,44358,柳閎,文學交往,收到Y的贈詩、文|贈詩、文
7112,饒蒙,1453,沈遼,文學交往,書跋由Y所作|為Y所著書作跋
7112,饒蒙,3767,蘇軾,文學交往,書跋由Y所作|為Y所著書作跋
971,李常,1762,王安石,友人,友
971,李常,3767,蘇軾,其他,友|建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名|致書Y|被致書由Y
971,李常,3043,秦觀,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘|為Y作行狀|行狀由Y所作
971,李常,8116,蘇頌,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
971,李常,3029,晁說之,文學交往,書跋由Y所作|為Y所著書作跋
971,李常,10084,吳澄,文學交往,書跋由Y所作|為Y所著書作跋
50124,趙棠,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
37838,艾宣,3767,蘇軾,其他,書、畫為Y所稱道|稱道Y的書、畫|題Y之畫作|題畫詩文的作者為Y
3025,晁端友,3767,蘇軾,其他,收到Y的答書|書序由Y所作|為Y所著書作序|稱道Y的詩作|答Y書|詩作為Y所稱道
43985,段縫,3767,蘇軾,文學交往,致書Y|被致書由Y
43985,段縫,1762,王安石,文學交往,收到Y的答書|答Y書
37843,王頤,3767,蘇軾,其他,為Y作硯銘|硯銘由Y所作
3028,晁詠之,3767,蘇軾,其他,欣賞/器重|被Y欣賞/器重
3028,晁詠之,3029,晁說之,文學交往,書序由Y所作|為Y所著書作序
3028,晁詠之,1707,曾布,文學交往,致書Y|被致書由Y
3028,晁詠之,3081,陳師道,文學交往,收到Y的答書|答Y書
3029,晁說之,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|推薦|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋|被Y推薦
3029,晁說之,1488,司馬光,其他,書跋由Y所作|欣賞/器重|為Y所著書作跋|稱道Y之節行|節行為Y所稱道|被Y欣賞/器重
3029,晁說之,13384,江端禮,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
3029,晁說之,13798,王直方,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
3029,晁說之,1453,沈遼,文學交往,書跋由Y所作|為Y所著書作跋
3029,晁說之,1651,蔡襄,文學交往,書跋由Y所作|為Y所著書作跋
3029,晁說之,3676,米芾,文學交往,書跋由Y所作|為Y所著書作跋
3029,晁說之,8145,王舉正,其他,書、畫由Y作跋|書跋由Y所作|為Y之書、畫作跋|為Y所著書作跋
3029,晁說之,20419,劉恕,其他,建築物得到Y的題詠、記、命名|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋
3029,晁說之,20457,劉羲仲,其他,建築物得到Y的題詠、記、命名|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋|致書Y|著作被Y評論|被致書由Y|評論Y之著作
3029,晁說之,3640,陸游,其他,世系碑記由Y所作|其書帖由Y作題|書跋由Y所作|為Y作世系碑記|為Y作祠記|為Y所著書作跋|祠記由Y所作|題Y的書帖
3029,晁說之,40312,李中,其他,從Y遊|從遊者為Y
3029,晁說之,1314,呂公著,其他,匾額、器銘由Y所篆|為Y作祭文|為Y篆匾額、器銘|祭文由Y所作
3029,晁說之,19865,李公麟,其他,書、畫由Y作跋|為Y之書、畫作跋|為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
3029,晁說之,1384,歐陽修,其他,為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作
3029,晁說之,3105,程頤,文學交往,收到Y的答書|答Y書
982,李清臣,3767,蘇軾,友人,友|致書Y|被致書由Y
982,李清臣,13565,李昭玘,其他,推薦|文風為Y所稱道|稱道Y之文風|被Y推薦
982,李清臣,11793,孫洙,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
982,李清臣,4001,魏了翁,文學交往,書跋由Y所作|為Y所著書作跋
982,李清臣,3105,程頤,其他,為Y作祭文|祭文由Y所作
982,李清臣,1493,蘇轍,其他,因與Y的交往受牽連|為Y之考官|考官為Y|與他的交往導致Y受牽連
982,李清臣,1417,畢仲游,文學交往,致書Y|被致書由Y
982,李清臣,1707,曾布,其他,被Y陷害|陷害Y
982,李清臣,1488,司馬光,其他,與Y旅遊
7126,陳希亮,3279,范鎮,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
7126,陳希亮,3767,蘇軾,其他,傳記作者為Y|為Y作傳
13275,謝舉廉,3767,蘇軾,其他,以文章、學問受知於|稱道Y之文章、學問|稱道Y的詩作|致書Y|被致書由Y|詩作為Y所稱道
3037,錢俶,3595,劉克莊,文學交往,書跋由Y所作|為Y所著書作跋
3037,錢俶,3767,蘇軾,其他,廟碑記由Y所作|為Y作廟碑記
37856,王槩,3767,蘇軾,文學交往,致書Y|被致書由Y
3043,秦觀,3767,蘇軾,其他,建築物得到Y的題詠、記、命名|推薦Y參加制科考試|收到Y的答書|文風為Y所稱道|欣賞/器重|為Y之建築物題詠、記、命名|為Y作畫贊(畫像記)|畫贊(畫像記)由Y所作|稱道Y之文風|答Y書|致書Y|被Y推薦參加制科考試|被Y欣賞/器重|被致書由Y
3043,秦觀,3484,李之儀,其他,書跋由Y所作|為Y作祭文|為Y所著書作跋|祭文由Y所作
3043,秦觀,3624,樓鑰,其他,建築物得到Y的題詠、記、命名|書跋由Y所作|為Y之建築物題詠、記、命名|為Y所著書作跋
3043,秦觀,3640,陸游,文學交往,書跋由Y所作|為Y所著書作跋
3043,秦觀,7197,周必大,文學交往,書跋由Y所作|為Y所著書作跋
3043,秦觀,8078,李綱,文學交往,書跋由Y所作|為Y所著書作跋
3043,秦觀,3081,陳師道,其他,字說、名述由Y所作|為Y作字說、名述|致書Y|被致書由Y
3043,秦觀,53069,釋元淨,其他,佛寺記由Y所作|傳記作者為Y|為Y作佛寺記|為Y作傳|相唱和
3043,秦觀,1384,歐陽修,其他,為Y作祭文|祭文由Y所作
3043,秦觀,5095,薛氏(歐陽修妻),其他,為Y作祭文|祭文由Y所作
3043,秦觀,7364,曾鞏,其他,哀辭由Y所作|為Y作哀辭
3043,秦觀,1521,孫覺,其他,挽詩、詞由Y所作|為Y作挽詩、詞|致書Y|被致書由Y
3043,秦觀,11663,呂大臨,其他,挽詩、詞由Y所作|為Y作挽詩、詞
3043,秦觀,1314,呂公著,文學交往,致書Y|被致書由Y
3043,秦觀,1493,蘇轍,文學交往,致書Y|被致書由Y
3043,秦觀,29869,徐積,文學交往,致書Y|被致書由Y
3043,秦觀,46262,徐大正,其他,建築物得到Y的題詠、記、命名|為Y之建築物題詠、記、命名
3043,秦觀,43007,羅適,其他,為Y作祠記|祠記由Y所作
5095,薛氏(歐陽修妻),1493,蘇轍,墓誌傳記,墓誌銘由Y所作|為Y作墓誌銘
5095,薛氏(歐陽修妻),3767,蘇軾,其他,為Y作祭文|祭文由Y所作
1000,李之純,1953,文彥博,其他,推薦|被Y推薦
