dynasty,addr_chn,region,count,x_coord,y_coord
明,宿遷,北,19,118.297058,33.958302
明,寧夏衛,北,19,106.261898,38.478739
明,武強,北,19,115.85923,37.994431
明,武陟,北,19,113.36535645,35.056087494
明,河間府,北,19,116.08553314,38.435699463
明,涉縣,北,19,114.191864,36.697582
明,清平,北,19,116.076569,36.75478
明,潞州衛,北,19,113.10349,36.18354
明,肥城,北,19,116.766968,36.189663
明,興國,南,19,115.342766,26.321701
明,荊州衛,南,19,112.211248,30.347992
明,虹縣,北,19,117.878876,33.478375
明,衡山,南,19,112.85241700000002,27.245646
明,郃陽,北,19,110.15101599999998,35.242584
明,重慶衛,南,19,106.583763,29.561701
明,靜海,北,19,116.91908300000001,38.934357
明,黔陽,南,19,109.811852,27.195128999999998
明,什邡,南,18,104.174042,31.13427
明,安東,北,18,119.26123100000001,33.766373
明,宜川,北,18,110.164879,36.045174
明,延安衛,北,18,109.4699,36.59181
明,揚州府,南,18,119.43718719,32.391269684
明,日照,北,18,119.54641,35.393181
明,景寧,南,18,119.643166,27.974432
明,東湖,南,18,111.28712463,30.704227448
明,松江府,南,18,121.22763824,31.009475708
明,桂林中衛,南,18,110.291229,25.281529
明,永定,南,18,116.72075699999999,24.720377
明,洛川,北,18,109.558853,35.867161
明,海豐,南,18,115.334808,22.975712
明,海門,南,18,121.692779,31.842256000000003
明,淳化,北,18,108.570091,34.808723
明,清遠,南,18,113.022133,23.720728
明,登州府,北,18,120.74050140000001,37.804519653
明,禹城,北,18,116.65125852944445,36.94441545977779
明,秦州,北,18,105.71695709,34.585472107
明,萊蕪,北,18,117.660569,36.204097
明,西安前衛,北,18,108.94421,34.26661
明,趙城,北,18,111.675247,36.390411
明,雲南,南,18,100.558983,25.479092
明,高邑,北,18,114.61152599999998,37.604755
明,合浦,南,17,109.19004,21.670145
明,嘉祥,北,17,116.34297902529411,35.40068801005882
明,大埔,南,17,116.68544,24.517746
明,宿松,南,17,116.114197,30.151213
明,封邱,北,17,114.40882874,35.039676666
明,峨眉,南,17,103.482224,29.60173
明,平定州,北,17,113.62226868,37.802036285
明,桂林右衛,南,17,110.291229,25.281529
明,桂林府,南,17,110.28626251,25.280059814
明,桂陽州,南,17,112.37812042,24.779701233
明,永安,南,17,117.361435,25.965034
明,永春,南,17,118.28717,25.32579
明,澠池,北,17,111.766312,34.765198
明,玉田,北,17,117.754776,39.883671
明,白水,北,17,109.587059,35.181622
明,福安,南,17,119.646772,27.088657
明,羅江,南,17,104.512505,31.303993
明,達縣,南,17,107.500091,31.226969
明,郯城,北,17,118.3344574,34.618133545
明,鎮江府,南,17,119.44429016,32.206489563
明,饒陽,北,17,115.73602299705883,38.24598699635294
明,黃州衛,南,17,114.878923,30.437640000000002
明,大同府,北,16,113.29638672,40.092838287
明,威遠,南,16,104.659195,29.524572
明,宜章,南,16,112.942116,25.401428
明,山東布政司,未知,16,,
明,平凉,北,16,106.685661,35.535847
明,平樂,南,16,110.634869,24.642347
明,府谷,北,16,111.0746,39.03214
明,廣寧左衛,北,16,121.7866,41.59517
明,懷慶衛,北,16,114.063884,35.401783
明,曲陽,北,16,114.690201,38.621449
明,棲霞,北,16,120.827072,37.302383
明,樂亭,北,16,118.918282,39.424881
明,永寧衛,南,16,105.436366,28.168324
明,沛縣,北,16,116.926948,34.737995
明,河曲,北,16,111.219826,39.169819
明,潁州衛,南,16,115.815715,32.883653
明,盧氏,北,16,111.040916,34.052612
明,范縣,北,16,115.6297226,35.935287476
明,藍山,南,16,112.177765,25.372412
明,酆都,南,16,107.714561,29.887396
明,隨州,南,16,113.36981964,31.715110779
明,霍丘,南,16,116.2607,32.33855
明,麟遊,北,16,107.81314087,34.683944702
明,五河,北,15,117.879116,33.132603
明,化州,南,15,110.62531281,21.654027939
明,南皮,北,15,116.696785,38.037567
明,南陵,南,15,118.33240499999998,30.924437
明,南陽府,北,15,112.53546906,33.001678467
明,吉安府,南,15,114.97127533,27.103239059
明,嘉定州,南,15,103.7515564,29.570690155
明,大城,北,15,116.621887,38.695866
明,尤溪,南,15,118.18219,26.171848
明,嵐縣,北,15,111.5699,38.70397
明,彭縣,南,15,103.945068,30.991879
明,應天府,南,15,118.76898956,32.052562714
明,成都中衛,南,15,104.065006,30.663023
明,松溪,南,15,118.774612,27.528404
明,梁山,南,15,107.788971,30.666655
明,榮澤,北,15,113.31708,34.78683
明,橫州,南,15,109.26703644,22.692960739
明,武功左衛,未知,15,,
明,汜水,北,15,113.213858,34.848579
明,河陰,北,15,113.42737000000001,34.893752
明,洋縣,北,15,107.541725,33.221088
明,溫州府,南,15,120.65322113,28.018291473
明,澄海,南,15,116.768043,23.463154
明,睢陽衛,未知,15,,
明,興濟,北,15,116.893753,38.471256
明,芮城,北,15,110.688294,34.697308
明,費縣,北,15,117.964623,35.265209
明,金華府,南,15,119.6499176,29.104711533
明,鎮原,北,15,107.19680786,35.683887482
明,靈臺,北,15,107.61630249,35.071903229
明,青州府,北,15,118.47827148,36.687919617
明,分水,南,14,119.43347200000001,29.92337
明,南和,北,14,114.687309,36.999573
明,吳川,南,14,110.682602,21.350586
明,垣曲,北,14,111.87706,35.096607
明,大理衛,南,14,100.16444,25.69783
明,宜陽,北,14,112.165222,34.512718
明,寧遠衛,北,14,120.712731,40.622539
明,崇明,南,14,121.811735,31.689385999999995
明,延安府,北,14,109.46990967,36.591808319
明,政和,南,14,118.853187,27.372105
明,榮河,北,14,110.483235,35.312033
明,淮安府,北,14,119.14110565,33.502788544
明,潞城,北,14,113.221146,36.335094
明,潼關衛,北,14,110.27365,34.59881
明,瀏陽,南,14,113.621437,28.149572
明,祁州,北,14,115.31508636,38.412338257
明,臨晉,北,14,110.55164302642856,35.09780898842857
明,興化府,南,14,119.01110077,25.433954239
明,蘄州衛,南,14,115.34056,30.060717
明,西寧衛,北,14,101.78394,36.60886
明,通州,南,14,120.8546449057143,32.010471147428575
明,金堂,南,14,104.317185,30.860479
明,青浦,南,14,121.10775757,31.144771576
明,黎城,北,14,113.380028,36.504337
明,中部,北,13,109.263817,35.589474
明,保定,北,13,116.366257,39.006218
明,修武,北,13,113.434837,35.231197
明,元氏,北,13,114.508812,37.750031
明,六安州,南,13,116.49411774,31.754594803
明,南漳,南,13,111.844727,31.781881
明,南陽衛,南,13,112.541675,32.996905
明,天津衛,北,13,117.19225,39.145165
明,太和,北,13,115.608963,33.16544
明,安陸州,南,13,112.5893,31.169829999999997
明,宣化,南,13,108.312073,22.806145
明,容縣,南,13,110.55103299999999,22.863588
明,崑山州,南,13,120.94823456,31.386108398
明,平陸,北,13,111.113324,34.802203
明,德安,南,13,115.745026,29.330564
明,德州衛,北,13,116.2862,37.45066
明,惠州府,南,13,114.38943481,23.09031105
明,扶風,北,13,107.86849213000002,34.361824036
明,柘城,北,13,115.296463,34.076611
明,武岡州,南,13,110.62229156,26.730705261
明,永壽,北,13,108.043968,34.812748
明,沔陽衛,南,13,113.224375,30.197584
明,滁州衛,南,13,118.308197,32.315839
明,瑞昌,南,13,115.65448,29.685339
明,絳縣,北,13,111.561325,35.489243
明,義州衛,北,13,121.24236399999998,41.53398
明,萬載,南,13,114.449379,28.111526
明,薊州衛,北,13,117.40182000000001,40.04387
明,金州衛,北,13,121.712632,39.094965
明,鉅鹿,北,13,115.022843,37.212341
明,長子,北,13,112.873794,36.119934
明,陽穀,北,13,115.77428899999998,36.11476
明,靈川,南,13,110.38369000000002,25.463203
明,靈石,北,13,111.776215,36.842152
明,介休,北,12,111.912163,37.026474
明,南京錦衣衛,南,12,118.76898999999999,32.05256
明,和順,北,12,113.56687900000001,37.331421
明,宜城,南,12,112.260132,31.710701
明,宜黃,南,12,116.21018199999999,27.546391
明,寧津,北,12,116.792801,37.649857
明,尉氏,北,12,114.18077087,34.413452148
明,慶元,南,12,119.051315,27.614201999999995
明,慶陽衛,北,12,107.87602,36.00517
明,懷柔,北,12,116.62561035,40.312084198
明,成縣,北,12,105.73031615999999,33.743564606
明,成都後衛,南,12,104.065006,30.663023
明,撫寧,北,12,119.230164,39.88467
明,武康,南,12,119.964065,30.550453
明,江西布政司,未知,12,,
明,沙縣,南,12,117.781792,26.39761
明,海康,南,12,110.087914,20.901958
明,深澤,北,12,115.192085,38.184902
明,湘鄉,南,12,112.51874600000001,27.737248000000005
明,潁上,南,12,116.25250419583334,32.6385695325
明,珙縣,南,12,107.42495000000001,28.645601
明,石康,南,12,109.333618,21.772965
明,臨洮府,北,12,103.85794067,35.379146576
明,萍鄉,南,12,113.838638,27.631424
明,蘭溪州,南,12,119.47885132,29.204452515
明,衡水,北,12,115.70572699999998,37.726162
明,豐潤,北,12,118.13489499999999,39.827602
明,通江,南,12,107.24595700000002,31.925124999999998
明,遂平,北,12,113.9891129875,33.147838966083334
明,金鄉,北,12,116.304527,35.068165
明,鉅野,北,12,116.08870697000002,35.396209717
明,陳州衛,北,12,114.890241,33.731724
明,雲陽,南,12,108.891495,30.966854
明,順德府,北,12,114.4942627,37.066360474
明,魯山,北,12,112.90193900000001,33.737118
明,鳳翔府,北,12,107.38591766,34.522518158
明,黃安,南,12,114.615723,31.287647000000003
明,南陽中護衛,南,11,112.539941,32.994974
明,壽陽,北,11,113.1687088,37.8867836
明,大名府,北,11,115.21836090000001,36.309688568
明,定安,南,11,110.31812,19.70247
明,密州,北,11,119.40398406999999,35.993354797
明,寧波衛,南,11,121.549088,29.871007
明,平南,南,11,110.39473700000002,23.54998
明,平山衛,北,11,115.98869,36.44774
明,廣信府,南,11,117.96488953,28.450691223
明,彭山,南,11,103.869247,30.200752
明,晉府儀衛司,未知,11,,
明,泰安州,北,11,117.12718964,36.188999176
明,洧川,北,11,113.982956,34.288132
明,涿鹿中衛,北,11,115.96814999999998,39.48722
明,湖廣布政司,未知,11,,
明,潁川衛,南,11,115.814755,32.887656
明,登封,北,11,113.02462,34.455818
明,竹谿,南,11,109.70951799999999,32.333389
明,綦江,南,11,106.63931273999998,29.025259018
明,英德,南,11,113.402077,24.172937
明,襄陽衛,南,11,112.148531,32.019468
明,邱縣,北,11,115.15681458,36.713916779
明,雅州,南,11,102.98436736999999,29.985559464
明,保昌,南,10,114.302086,25.118843
明,光化,南,10,111.623817,32.462707
明,吉水州,南,10,115.132248,27.214367
明,商水,北,10,114.59572599999998,33.537884
明,大同右衛,北,10,112.34358,40.16037
明,大田,南,10,117.83682300000001,25.692293
明,安吉,南,10,119.683556,30.720936000000002
明,寧羌衛,南,10,106.25432,32.81963
明,寧鄉,南,10,112.550476,28.259300000000003
明,平鄉,北,10,114.918419,36.980137
明,建水州,南,10,102.82231140000002,23.624551773
明,房縣,南,10,110.72714999999998,32.058971
明,敘南衛,南,10,104.61636000000001,28.77483
明,武義,南,10,119.802268998,28.8954489685
明,歸德州,北,10,115.60745,34.38505
明,永明,南,10,111.33644899999999,25.276974
明,沅州,南,10,109.68408202999998,27.447301864999996
明,泰寧,南,10,117.15911099999998,26.898485
明,灌陽,南,10,111.144691,25.488653
明,睢寧,北,10,117.94442,33.899052
明,程鄉,南,10,116.11049699999998,24.315781
明,臨安衛,南,10,102.82332900000002,23.615228
明,臨淄,北,10,118.28752899999999,36.809605
明,興州左屯衛,北,10,117.100551,40.140696
明,英山,南,10,115.66944900000001,30.742138
明,荊州右衛,南,10,112.211248,30.347991999999998
明,萬縣,南,10,108.37359599999999,30.812864
明,蒙古,未知,10,,
明,通城,南,10,113.806435,29.261196
明,邵武府,南,10,117.48339844,27.337692261
明,鄖縣,南,10,110.813988,32.83374
明,開封府,北,10,114.34333,34.785477
明,順昌,南,10,117.80628199999998,26.797091
明,高縣,南,10,104.55654144,28.392288208000004
明,上猶,南,9,114.53174600000001,25.796444
明,保定中衛,北,9,115.50209000000001,38.8557
明,均州,南,9,111.16557312,32.668151855
明,太和州,南,9,114.89487457000001,26.792102814
明,安遠,南,9,115.391724,25.138239
明,宣府前衛,北,9,115.062525,40.614296
明,廣寧衛,北,9,121.7866,41.59517
明,延慶州,北,9,115.96835,40.45969
明,彰德衛,北,9,114.386196,36.098363
明,德陽,南,9,104.391006,31.132372
明,徽州,北,9,106.08666992,33.777549744
明,徽州府,南,9,118.43394470000001,29.86577034
明,新安,南,9,113.91857899999998,22.545151
明,於潛,南,9,119.39478300000002,30.192015
明,柳城,南,9,109.260117,24.527336
明,樂昌,南,9,113.346794,25.134874
明,歸德衛,北,9,115.60745,34.38505
明,海寧衛,南,9,120.948507,30.515496
明,漢中府,北,9,107.03518677,33.07648468
明,營山,南,9,106.565033,31.075796
明,福州府,南,9,119.32157897999998,26.073953629
明,綿竹,南,9,104.197617,31.342484
明,臨山衛,南,9,120.98797,30.155108
明,舞陽,北,9,113.586899,33.432571
明,襄陽護衛,未知,9,,
明,貴州衛,南,9,106.70911,26.58078
明,鄒縣,北,9,116.96727,35.402763
明,鄠縣,北,9,108.603897,34.11182
明,酃縣,南,9,113.766647,26.49686
明,閿鄉,北,9,110.732063,34.591431
明,陝西行都指揮使司,未知,9,,
明,雞澤,北,9,114.87449599999998,36.924026
明,黃巖州,南,9,121.25835419000002,28.642612457
明,南京留守後衛,南,8,118.76899,32.05256
明,台州府,南,8,121.12059784,28.843132019
明,同官,北,8,109.07422638,35.133014679
明,安化,南,8,111.644722,28.141174
明,寶豐,北,8,113.061172,33.871128
明,山海衛,北,8,119.755879,40.008409
明,巴東,南,8,110.404533,31.030022
明,平山,北,8,114.193924,38.252403
明,平陽州,南,8,120.55644226,27.675718307
明,廣東布政司,未知,8,,
明,德慶州,南,8,111.77101898,23.146791458
明,振武衛,北,8,112.94904,39.06039
明,新化,南,8,111.294724,27.748905
明,新寧,南,8,108.239575875,30.49811425
明,東流,南,8,116.911415,30.213217
明,桂平,南,8,110.071663,23.394571
明,梧州守禦千戶所,未知,8,,
明,武昌左衛,南,8,114.302506,30.542175
明,汝寧府,北,8,114.34600067,33.007541656
明,江油,南,8,104.776527,31.882812
明,沔陽兵備道,未知,8,,
明,沙河,北,8,114.351807,36.884628
明,泉州府,南,8,118.58990479,24.909641266
明,淮安海岸海水,北,8,119.14110565,33.502788544
明,湖州府,南,8,120.09931183,30.864963531
明,濟南府,北,8,117.00148773,36.650131226
明,瀋陽衛,北,8,123.4496,41.796033
明,真定府,北,8,114.56363678,38.140110016
明,瞿塘衛,南,8,109.46408,31.017209
明,福州中衛,南,8,119.304627,26.082595
明,穀城,南,8,111.645805,32.26936
明,羅源,南,8,119.54493,26.490908
明,蒲臺,北,8,118.02375031,37.36812973
明,藤縣,南,8,110.904282,23.373119
明,西安後衛,北,8,108.94421,34.26661
明,西華,北,8,114.524445,33.793056
明,金吾右衛,未知,8,,
明,鍾離,南,8,117.6661,32.9023
明,長寧守禦千戶所,未知,8,,
明,鞏昌府,北,8,104.63560486,35.007137299
明,順慶府,南,8,106.08072662,30.79899025
明,高明,南,8,112.848488,22.889038
明,劍川州,南,7,99.902526855,26.483833313
明,合水,北,7,108.11610413000001,36.018047333
明,太平府,南,7,118.48343658,31.555685043
明,安義,南,7,115.549904,28.842564
明,定陶,北,7,115.56661999999999,35.073986
明,寧化,南,7,116.659508,26.266445
明,將樂,南,7,117.455017,26.720821
明,崇府儀衛司,未知,7,,
明,巫山,南,7,109.888863,31.081345
明,平夷長官司,未知,7,,
明,廣州後衛,南,7,113.24372099999998,23.122147000000002
明,承天衛,未知,7,,
明,敘州府,南,7,104.6163559,28.774831772
明,新津,南,7,103.810936,30.423535999999995
明,新繁,南,7,104.015984,30.876556
明,明州府,南,7,121.54265594,29.866315842
明,梓潼,南,7,105.157631,31.63843
明,武功中衛,未知,7,,
明,汶川,南,7,103.57814799999998,31.477791
明,汾州府,北,7,111.77903,37.2634
明,河南府,北,7,112.43512726000002,34.671588898
明,河州衛,北,7,103.21117,35.60728
明,河陽,南,7,102.91121674,24.673196793
明,溫縣,北,7,113.075463,34.938118
明,潞安府,北,7,113.10349274,36.183540344
明,灌縣,南,7,103.62142181,31.01439476
明,營州中屯衛,北,7,119.706701,40.906533
明,瑞金,南,7,116.024681,25.872566
明,睢縣,北,7,115.065971,34.430504
明,石城,南,7,116.33894392571428,26.328182031428575
明,石屏州,南,7,102.48825836,23.719020844
明,福寧,南,7,119.990395,26.883463
明,綏德州,北,7,110.2540741,37.500980377
明,蒙自,南,7,103.236753,23.355473
明,褒城,北,7,106.938587,33.189389
明,貴州宣慰使司,未知,7,,
明,赤水衛,南,7,105.582003,27.723412
明,辰州衛,南,7,110.39578100000001,28.457679000000002
明,通渭,北,7,105.056137,35.694199
明,邳州,北,7,117.87731934,34.119205475
明,鎮江城坊廂,未知,7,,
明,長沙府,南,7,112.97813416,28.198198318
明,陝西布政司,未知,7,,
明,電白,南,7,111.293335,21.512405
明,餘姚州,南,7,121.15276337,30.049066544
明,高郵衛,南,7,119.43733,32.79071
明,鬱林州,南,7,110.145882,22.632095
明,信宜,南,6,110.873207,22.208302
明,南京旗手衛,未知,6,,
明,南直隸,未知,6,,
明,吉府儀衛司,未知,6,,
明,商縣,北,6,109.932465,33.869892
明,大寧中衛,未知,6,,
明,安慶衛,南,6,117.038189,30.514037
明,宣武衛,北,6,114.34094599999999,34.848007
明,寧國府,南,6,118.74250031000001,30.946941376
明,山西都指揮使司,未知,6,,
明,岢嵐州,北,6,111.56994629,38.703971863
明,岷州衛,北,6,104.03024999999998,34.43646
明,常德衛,南,6,111.696781,29.032865
明,平溪衛,未知,6,,
明,廣宗,北,6,115.146057,37.0681
明,廣州右衛,南,6,113.243721,23.122147
明,廣靈,北,6,114.276054,39.763554
明,徐溝,北,6,112.50899499999998,37.557182
明,恩平,南,6,112.307472,22.191948
明,慶雲,北,6,117.40132899999999,37.851643
明,懷慶府,北,6,112.93698883,35.089298248
明,房山,北,6,115.98471832,39.710479736
明,施州衛,南,6,109.47861,30.27226
明,朔州衛,未知,6,,
明,松江守禦千戶所,未知,6,,
明,柳州府,南,6,109.40440369,24.309989929
明,武昌衛,南,6,114.302506,30.542175
明,永寧,南,6,114.08008591666665,26.760475052999997
明,永寧宣撫司,未知,6,,
明,永平,南,6,99.519341,25.463171
明,泉州衛,南,6,118.602237,24.889639
明,泰州守禦千戶所,未知,6,,
明,海南衛,南,6,110.359457,20.000941
明,清豐,北,6,115.11003899999999,35.908768
明,澄城,北,6,109.93044300000001,35.190914
明,登州衛,北,6,120.7405,37.80452
明,神木,北,6,110.500923,38.82196
明,義寧,南,6,110.06330099999998,25.375401
明,興縣,北,6,111.12374900000002,38.472668
明,蕭縣,北,6,116.923967,34.205476
明,蘭州,南,6,99.40607,26.43458
明,貴州布政司,未知,6,,
明,貴縣,南,6,109.608444,23.099092
明,鄭府儀衛司,未知,6,,
明,長葛,北,6,113.85049399999998,34.229904
明,隆平,北,6,114.76604400000001,37.35228
明,靜寧州,北,6,105.72880346666666,35.52409957383333
明,饒州守禦千戶所,未知,6,,
明,饒州府,南,6,116.66383362,28.994167328
明,九江府,南,5,115.98567963,29.722364426000002
明,保定右衛,北,5,115.50209,38.8557
明,偏頭守禦千戶所,未知,5,,
明,務川,南,5,107.88980899999999,28.526126999999995
明,北直隸,北,5,116.36799999999998,39.93143
明,南京鷹揚衛,南,5,118.76899,32.05256
明,南康府,南,5,116.04112244000001,29.453485488999995
明,安東中屯衛,未知,5,,
明,定遼左衛,北,5,123.185473,41.267948
明,定邊衛,北,5,112.34358,40.16037
明,宣平,南,5,119.596344,28.626228000000005
明,寧川衛,南,5,104.065006,30.663023
明,常熟州,南,5,120.73378754000001,31.64658165
明,平樂府,南,5,110.64649963,24.635730743
明,平江,南,5,113.574943,28.709812
明,廣安州,南,5,106.63175200999999,30.474428177
明,廣寧後屯衛,北,5,121.24511699999998,41.533588
明,彭城衛,未知,5,,
明,德州左衛,北,5,116.28741,37.45164
明,思南府,南,5,108.24182892000002,27.940149307000002
明,惠州衛,南,5,114.42564899999999,23.087031
明,慶遠衛,南,5,108.65947200000001,24.493991
明,懷集,南,5,112.17923700000001,23.912186
明,成都府,南,5,104.07800293,30.650379180999998
明,新興,南,5,112.225082,22.702915
明,杭州衛,南,5,120.16862,30.29412
明,永寧府,南,5,100.65625763,27.763660430999998
明,永清右衛,北,5,116.36799999999998,39.93143
明,汀州衛,南,5,116.352892,25.833792
明,江陰衛,未知,5,,
明,沈丘,北,5,115.1650772,33.1573688
明,河南布政司,未知,5,,
明,泗水,北,5,117.270161,35.6597
明,洵陽,南,5,109.37236,32.831093
明,浮山,北,5,111.84243799999999,35.967442
明,海寧守禦千戶所,未知,5,,
明,涼州衛,北,5,102.634654,37.927196
明,漳州府,南,5,117.65305328,24.511743546
明,潮州府,南,5,116.63665770999998,23.667705536
明,濟南衛,北,5,117.020434,36.665632
明,燕山右衛,北,5,116.36799999999998,39.93143
明,環縣,北,5,107.30432129,36.573410034
明,甘泉,北,5,109.344574,36.278626
明,當陽,南,5,111.787117,30.8315109088
明,福州右衛,南,5,119.30462700000001,26.082595000000005
明,肇慶府,南,5,112.45315552,23.056921005
明,興隆衛,南,5,107.90214,26.89584
明,蓋州衛,北,5,122.36576199999999,40.39957
明,蓬州,南,5,106.36734009,31.038309097000003
明,處州府,南,5,119.91300964,28.448732376
明,衛輝府,北,5,114.07026672000002,35.410388947
明,襄陽府,南,5,112.15869904000002,32.026519775
明,諸暨州,南,5,120.22766113,29.713136673
明,連州,南,5,112.37812088399998,24.7797010466
明,邛州,南,5,103.45683,30.416589999999996
明,邛縣,未知,5,,
明,鄉寧,北,5,110.83298499999998,35.973175
明,鄜州,北,5,109.24881744,35.546348572
明,鄧川州,南,5,100.04160309,25.991230011
明,鎮遠衛,未知,5,,
明,開縣,南,5,108.419502,31.187906000000005
明,隆德,北,5,106.12223816000001,35.617092133
明,隰州,北,5,110.9306488,36.6876297
明,雲南前衛,南,5,102.709503,25.002182
明,雲南左衛,南,5,102.707734,25.041749
明,霍州,北,5,111.72808075,36.5638237
明,丹稜,南,4,103.512261,30.02619
明,五臺,北,4,113.25900269,38.71900177
明,保寧守禦千戶所,未知,4,,
明,保寧府,南,4,105.96946716,31.58313942
明,光澤,南,4,117.333252,27.539524
明,北流,南,4,110.347519,22.714184
明,古田,南,4,118.784904,26.60171
明,商州,北,4,109.93246,33.86989
明,四川布政司,未知,4,,
明,大寧,南,4,109.622467,31.406134
明,天城衛,北,4,114.08205,40.41579
明,天津左衛,北,4,117.19225,39.145165
明,始興,南,4,114.063148,24.945763
明,安鄉,南,4,112.167397,29.40868
明,寧夏左屯衛,北,4,106.34757233,38.552711487
明,山西布政司,未知,4,,
明,巴州,南,4,106.75476,31.84901
明,平越衛,南,4,107.51251,26.70121
明,府軍前衛,未知,4,,
明,廣安守禦千戶所,未知,4,,
明,廣寧前屯衛,北,4,120.103483,40.188493
明,廣州府,南,4,113.25606537,23.134624481
明,廬州府,南,4,117.27645874,31.864456177
明,建寧左衛,南,4,118.318966,27.036675
明,徐聞,南,4,110.217976,20.282872
明,德安府,南,4,113.68891907,31.263710022
明,慶都,北,4,115.133423,38.705265
明,慶陽府,北,4,107.87602234,36.0051651
明,旗手衛,未知,4,,
明,晉寧州,南,4,102.74320984,24.703119278
明,曲江,南,4,113.603417,24.810209
明,會寧,北,4,105.056137,35.694199
明,東寧衛,北,4,124.070985,40.453338
明,枝江,南,4,111.50119,30.295969
明,梧州府,南,4,111.30857086,23.48690033
明,榮陽,北,4,113.34544,34.78806
明,樂至,南,4,105.02090454,30.286827087
明,武定守禦千戶所,未知,4,,
明,武驤左衛,未知,4,,
明,江陰州,南,4,120.26609039,31.908769608
明,漢陽府,南,4,114.26898956,30.552240372
明,無錫州,南,4,120.29766846,31.574613571
明,真定衛,北,4,114.580058,38.13938
明,秦州衛,北,4,105.71696,34.58547
明,納溪,南,4,105.381729,28.782063
明,繁畤,北,4,113.285355,39.176876
明,義寧州,南,4,114.55963135,29.038709641
明,臨縣,北,4,110.983116,37.952896
明,茂山衛,北,4,115.49348,39.34904
明,萊州府,北,4,119.93800354,37.175430298
明,蒙化府,南,4,100.30888367,25.23003006
明,衛輝守禦千戶所,未知,4,,
明,西安右護衛,北,4,108.94421,34.26661
明,貴竹長官司,南,4,106.70910645,26.580780029
明,遠安,南,4,111.638528,31.074501
明,郫縣,南,4,103.888771,30.807074
明,鎮江衛,南,4,119.44314,32.205769
明,陽江,南,4,111.958946,21.845419
明,雎陽衛,北,4,115.072338,34.440066
明,靈丘,北,4,114.229218,39.437744
明,顯陵衛,未知,4,,
明,黃州府,南,4,114.86549377,30.446989059
明,[未詳],未知,3,,
明,南京欽天監,未知,3,,
明,南京水軍右衛,南,3,118.76898999999999,32.05256
明,南安府,南,3,114.36283112,25.399311066
明,善化,南,3,112.978134,28.198198
明,壽春,南,3,116.777115,32.575748
明,大同左衛,北,3,112.69356999999998,40.00809
明,大寧中衛,北,3,119.82385,40.85008
明,大理府,南,3,100.16444397,25.6978302
明,奉天府,北,3,123.41988373,41.788249969
明,姚州,南,3,101.24246216,25.51374054
明,安福州,南,3,114.60845184,27.382461548
明,安豐路,南,3,116.77711487,32.575748444
明,崖州,南,3,109.16697692999999,18.375463486
明,廣昌,北,3,114.68877400000001,39.354015
明,廬州路,南,3,117.27645874,31.864456177000005
明,弘農衛,北,3,111.074139,34.701043
明,成都右衛,南,3,104.065006,30.663023
明,撫寧衛,北,3,119.23016,39.88467
明,敘浦,南,3,110.595932,27.915644
明,新安衛,南,3,118.41481500000002,29.865955
明,新淦州,南,3,115.3938,27.759740000000004
明,昌化,南,3,119.21180699999998,30.171944
明,會昌,南,3,115.78302000000001,25.584330000000005
明,杭州路,南,3,120.16862488,30.294124603
明,武驤右衛,未知,3,,
明,水德江長官司,南,3,108.24182892,27.940149307
明,永寧州,北,3,111.13517760999999,37.510108948
明,永清左衛,北,3,116.368,39.93143
明,江安,南,3,105.057205,28.726171000000004
明,江川,南,3,102.79499817,24.425462723
明,汾西,北,3,111.562729,36.650539
明,沁州守禦千戶所,未知,3,,
明,河北分守道,未知,3,,
明,洛南,北,3,110.13496400000001,34.095757
明,涿鹿衛,北,3,115.96815,39.48722
明,留守中衛,南,3,117.541987,32.875705
明,碭山,北,3,116.34024800000002,34.427879
明,程鄉守禦千戶所,未知,3,,
明,義勇中衛,未知,3,,
明,臨江府,南,3,115.39898682,28.015565872
明,臨湘,南,3,113.292869,29.588139
明,茬平,北,3,116.25022888,36.586616516
明,荊州府,南,3,112.19077301,30.350439072
明,蒲江,南,3,103.502586,30.214197
明,蘭州衛,北,3,103.84714000000001,36.04703
明,行四川行承宣布政使司,未知,3,,
明,西安左衛,北,3,108.94421,34.26661
明,觀城,北,3,115.376282,35.944084
明,賀縣,南,3,111.65885199999998,24.336819000000002
明,遵化衛,北,3,117.95798,40.18445
明,郿縣,北,3,107.754791,34.273563
明,重慶府,南,3,106.55651855,29.561239243
明,銅仁府,南,3,109.19268799000001,27.722480774
明,雲南右衛,南,3,102.707734,25.041749
明,霑益州,南,3,103.82211304000002,25.609928131
明,鳳縣,北,3,106.62294000000001,33.945248
明,九溪衛,南,2,110.772282,29.507066
明,交趾布政司,未知,2,,
明,代州直隸州,北,2,112.94904327,39.060390472
明,保安衛,未知,2,,
明,信陽州,南,2,114.06924438,32.131118774
明,內邱,北,2,114.5119,37.295
明,北平行都指揮使司,未知,2,,
明,南京京衛,南,2,118.76899,32.05256
明,南京府軍左衛,南,2,118.76899,32.05256
明,壽州衛,南,2,116.782923,32.57974
明,太原前衛,北,2,112.56483,37.87375
明,婺源州,南,2,117.84458923,29.244728088
明,安吉州,南,2,119.6835556,30.720935822
明,安豐,南,2,116.67452,32.334127
明,定遼前衛,北,2,123.185473,41.267948
明,富州,南,2,115.78578186,28.197753906
明,崇善,南,2,107.355057,22.420197
明,嵩明州,南,2,103.03331757,25.341337204
明,平谷,北,2,117.11283875,40.136341095
