personid,name,dynasty,one_liner,bio_paragraph,word_count
29597,程迥,宋,程迥（0-0），宋人，寧陵人，為官者。,程迥，宋人，籍貫寧陵。生於0年，卒於0年。為官者。一生主要活動於餘姚、寧陵。與朱熹、喻樗、聞人滋等人交遊唱和。,55
38447,李順,宋,李順（?- 1017），宋人，四川人。,李順，宋人，籍貫四川。卒於1017年。一生主要活動於四川。與秦傳序、古成之、郭延濬、衛紹欽、王繼恩等人交遊唱和。,56
38978,楊復,宋,楊復（0-0），宋人，福安縣人，理學家。,楊復，宋人，籍貫福安縣。生於0年，卒於0年。為理學家。一生主要活動於長溪、福安縣。與朱熹、龔郯、真德秀等人交遊唱和。,58
41765,范瓊,宋,范瓊（?- 1129），宋人，開封府人，武將。,范瓊，宋人，籍貫開封府。卒於1129年。為武將。一生主要活動於開封府。與苗傅、呂頤浩、鄧紹密、趙許之、趙諶等人交遊唱和。,60
43033,孫立節,宋,孫立節，宋人，虔化人，為官者、經學家。,孫立節，宋人，籍貫虔化。為官者、經學家。一生主要活動於虔化、寧都。與蘇軾、王安石等人交遊唱和。,47
43508,韋許,宋,韋許，宋人，蕪湖人，隱士。,韋許，宋人，籍貫蕪湖。為隱士。一生主要活動於蕪湖。與黃庭堅、李彌遜、李之儀、蘇軾等人交遊唱和。,47
45841,王爚,宋,王爚，宋人，新昌人，書院山長。,王爚，宋人，籍貫新昌。為書院山長。一生主要活動於新昌。與盛夬、劉克莊、杜範、顧續等人交遊唱和。,47
46177,徐存,宋,徐存，宋人，江山人。,徐存，宋人，籍貫江山。一生主要活動於江山。與董為良、柴衛、鄭升、鄭升之、鄭可與等人交遊唱和。,46
52320,錢選,宋,錢選，宋人，烏程人。,錢選，宋人，籍貫烏程。一生主要活動於烏程。與陸心源、趙孟頫、戴表元、劉仁本、錢惟善等人交遊唱和。,48
145,錢勰,宋,錢勰（1034-1097），宋人，開封人，書法家、藏書家、財政官員。,錢勰，宋人，籍貫開封。生於1034年，卒於1097年。為書法家、藏書家、財政官員。一生主要活動於錢塘、開封。與周必大、王安石、錢龢、蘇軾等人交遊唱和。,75
146,錢易,宋,錢易，宋人，錢塘人，書法家、畫家、財政官員。,錢易，宋人，籍貫錢塘。為書法家、畫家、財政官員。一生主要活動於錢塘。與石待問、周必大、蘇易簡、楊億、米芾等人交遊唱和。,59
279,張士遜,宋,張士遜（964-1049），宋人，光化人，財政官員、宰執。,張士遜，宋人，籍貫光化。生於964年，卒於1049年。為財政官員、宰執。一生主要活動於光化、光化軍。與宋祁、張若谷等人交遊唱和。,64
301,張璪,宋,張璪（0-1093），宋人，全椒人，財政官員、宰執。,張璪，宋人，籍貫全椒。生於0年，卒於1093年。為財政官員、宰執。一生主要活動於全椒。與韋驤、呂惠卿、上官均、鄭俠等人交遊唱和。,64
394,趙挺之,宋,趙挺之（1040-1107），宋人，諸城人，好金石、財政官員、宰執。,趙挺之，宋人，籍貫諸城。生於1040年，卒於1107年。為好金石、財政官員、宰執。一生主要活動於諸城。與黃庭堅、畢仲游、趙明誠等人交遊唱和。,70
469,金安節,宋,金安節（1095-1171），宋人，休寧人，財政官員。,金安節，宋人，籍貫休寧。生於1095年，卒於1171年。為財政官員。一生主要活動於休寧。與秦檜、周必大、范宗尹、梁師成、真德秀等人交遊唱和。,70
648,韓璜,宋,韓璜（0-0），宋人，衡山人，收徒講學、財政官員。,韓璜，宋人，籍貫衡山。生於0年，卒於0年。為收徒講學、財政官員。一生主要活動於衡山、開封府、雍邱。與胡安國、向子忞、李彌大、秦檜等人交遊唱和。,71
901,孔平仲,宋,孔平仲（0-0），宋人，新淦人，史學家、工於文、財政官員。,孔平仲，宋人，籍貫新淦。生於0年，卒於0年。為史學家、工於文、財政官員。一生主要活動於新喻、新淦。與蘇軾、周必大、朱熹、盛次仲、黃庭堅等人交遊唱和。,74
941,龔原,宋,龔原（0-0），宋人，歷陽人，財政官員、入元祐黨籍者。,龔原，宋人，籍貫歷陽。生於0年，卒於0年。為財政官員、入元祐黨籍者。一生主要活動於歷陽、遂昌。與王安石、張孝祥、周必大、林晞顏等人交遊唱和。,70
1013,李中師,宋,李中師（1015-1075），宋人，開封人，財政官員。,李中師，宋人，籍貫開封。生於1015年，卒於1075年。為財政官員。一生主要活動於開封、內黃。與蘇頌、強至、任顓等人交遊唱和。,63
1063,李彌大,宋,李彌大（1080-1140），宋人，吳縣人，為官者、財政官員。,李彌大，宋人，籍貫吳縣。生於1080年，卒於1140年。為官者、財政官員。一生主要活動於吳縣。與李彌遜、沈與求、呂頤浩等人交遊唱和。,66
1178,劉拯,宋,劉拯（0-0），宋人，南陵人，史學家、財政官員。,劉拯，宋人，籍貫南陵。生於0年，卒於0年。為史學家、財政官員。一生主要活動於南陵。與黃庭堅、范祖禹、呂大防、呂頤浩等人交遊唱和。,64
1505,蘇舜元,宋,蘇舜元（1006-1054），宋人，開封人，書法家、詩人、財政官員。,蘇舜元，宋人，籍貫開封。生於1006年，卒於1054年。為書法家、詩人、財政官員。一生主要活動於銅山、開封。與蔡襄、蘇軾、程鉅夫、范仲淹等人交遊唱和。,75
1542,孫升,宋,孫升，宋人，高郵人，為官者、財政官員、入元祐黨籍者。,孫升，宋人，籍貫高郵。為官者、財政官員、入元祐黨籍者。一生主要活動於汀州、高郵。與華鎮、王安石、蘇軾、黃庭堅等人交遊唱和。,61
1590,湯鵬舉,宋,湯鵬舉（1088-1165），宋人，金壇人，財政官員、宰執。,湯鵬舉，宋人，籍貫金壇。生於1088年，卒於1165年。為財政官員、宰執。一生主要活動於金壇。與任盡言、葉義問、李孟堅、王之奇、秦檜等人交遊唱和。,73
1635,刁約,宋,刁約（1004-1083），宋人，丹陽人，史學家、財政官員。,刁約，宋人，籍貫丹陽。生於1004年，卒於1083年。為史學家、財政官員。一生主要活動於丹陽。與蘇軾、歐陽修、杜宗象、蘇頌、魏了翁等人交遊唱和。,72
1802,王蕃,宋,王蕃（0-0），宋人，歸安人，財政官員。,王蕃，宋人，籍貫歸安。生於0年，卒於0年。為財政官員。一生主要活動於歸安、益都、開封。與黃庭堅等人交遊唱和。,54
1844,王廣淵,宋,王廣淵，宋人，洹水人，王安石新法支持者、財政官員。,王廣淵，宋人，籍貫洹水。為王安石新法支持者、財政官員。一生主要活動於洹水、成安。與程顥、黃庭堅、張方平、王師顏、王安石等人交遊唱和。,66
1897,王存,宋,王存（1023-1101），宋人，丹陽人，財政官員、入元祐黨籍者、宰執。,王存，宋人，籍貫丹陽。生於1023年，卒於1101年。為財政官員、入元祐黨籍者、宰執。一生主要活動於丹陽、江寧。與王安石、曾肇、虞太熙、呂公著、歐陽修等人交遊唱和。,82
3136,張枃,宋,張枃（0-1197），宋人，衡陽人，財政官員。,張枃，宋人，籍貫衡陽。生於0年，卒於1197年。為財政官員。一生主要活動於漢州、衡陽。與朱熹、曹盅、真德秀、呂祖謙等人交遊唱和。,64
3309,傅自得,宋,傅自得（1116-1183），宋人，晉江人，富豪、為官者。,傅自得，宋人，籍貫晉江。生於1116年，卒於1183年。為富豪、為官者。一生主要活動於晉江、濟源。與朱熹、魏了翁、李公懋等人交遊唱和。,67
3337,何鎬,宋,何鎬（1128-1175），宋人，邵武人，理學家、為官者。,何鎬，宋人，籍貫邵武。生於1128年，卒於1175年。為理學家、為官者。一生主要活動於邵武。與朱熹、李呂、呂祖謙等人交遊唱和。,63
3951,王厚之,宋,王厚之（1131-1204），宋人，諸暨人，財政官員。,王厚之，宋人，籍貫諸暨。生於1131年，卒於1204年。為財政官員。一生主要活動於諸暨、臨川。與洪适、沈揆、林師蒧、戴表元、陸九淵等人交遊唱和。,72
3966,王藺,宋,王藺（0-0），宋人，巢縣人，宰執。,王藺，宋人，籍貫巢縣。生於0年，卒於0年。為宰執。一生主要活動於巢縣。與朱熹、辛棄疾、真德秀、杜範、陸九淵等人交遊唱和。,60
4215,楊氏(趙恆妃),宋,楊氏(趙恆妃)（984-1036），宋女，開封人，供奉內廷、后妃。,楊氏(趙恆妃)，宋女，籍貫開封。生於984年，卒於1036年。為供奉內廷、后妃。一生主要活動於巴縣、開封。與范雍、夏竦、晏殊、趙積、錢惟演等人交遊唱和。,76
7203,朱晞顏,宋,朱晞顏（1163-1221），宋人，吳縣人，為官者。,朱晞顏，宋人，籍貫吳縣。生於1163年，卒於1221年。為官者。一生主要活動於吳縣、長興。與劉宰、戴栩、游九言等人交遊唱和。,62
7337,司馬康,宋,司馬康（1050-1090），宋人，夏縣人，孝子/孝女、博學之人、為官者。,司馬康，宋人，籍貫夏縣。生於1050年，卒於1090年。為孝子/孝女、博學之人、為官者。一生主要活動於夏縣。與范祖禹、范純仁、黃庭堅、司馬光等人交遊唱和。,77
7383,王子韶,宋,王子韶（0-0），宋人，蓬萊人，為官者。,王子韶，宋人，籍貫蓬萊。生於0年，卒於0年。為官者。一生主要活動於蓬萊、陽曲、兩浙西路。與王安石、祖無擇、畢仲游、蘇軾、沈括等人交遊唱和。,69
8006,錢惟演,宋,錢惟演（977-1034），宋人，開封人，武將、宰執。,錢惟演，宋人，籍貫開封。生於977年，卒於1034年。為武將、宰執。一生主要活動於開封、錢塘。與歐陽修、丁謂、楊氏(趙恆妃)、寇準等人交遊唱和。,72
8074,李至,宋,李至（947-1001），宋人，管城人，好學、宰執。,李至，宋人，籍貫管城。生於947年，卒於1001年。為好學、宰執。一生主要活動於真定、管城。與崔偓佺、張茂直、王禹偁等人交遊唱和。,65
8084,梁燾,宋,梁燾（1034-1097），宋人，須城人，宰執、入元祐黨籍者。,梁燾，宋人，籍貫須城。生於1034年，卒於1097年。為宰執、入元祐黨籍者。一生主要活動於須城。與釋宗杲、華鎮、鮑極、晁補之等人交遊唱和。,69
8094,樓炤,宋,樓炤，宋人，永康人，宰執。,樓炤，宋人，籍貫永康。為宰執。一生主要活動於永康、明州。與盛修己、王晞韓、秦檜、傅忠信等人交遊唱和。,50
8104,孟忠厚,宋,孟忠厚（?- 1157），宋人，洺州人，外戚、宰執。,孟忠厚，宋人，籍貫洺州。卒於1157年。為外戚、宰執。一生主要活動於長洲、洺州、吳縣、開封。與秦檜等人交遊唱和。,56
8151,王剛中,宋,王剛中（1103-1165），宋人，樂平人，宰執。,王剛中，宋人，籍貫樂平。生於1103年，卒於1165年。為宰執。一生主要活動於樂平。與王十朋、陳傅良、洪适、衛博、秦檜等人交遊唱和。,66
8154,王巖叟,宋,王巖叟（1043-1093），宋人，清平人，宰執、入元祐黨籍者。,王巖叟，宋人，籍貫清平。生於1043年，卒於1093年。為宰執、入元祐黨籍者。一生主要活動於清平。與朱熹、劉克莊、蔡確、甯智先、劉摯等人交遊唱和。,73
9013,趙擴,宋,趙擴（1168-1224），宋人，錢塘人，宗子、統治者、理學家。,趙擴，宋人，籍貫錢塘。生於1168年，卒於1224年。為宗子、統治者、理學家。一生主要活動於錢塘。與陳傅良、趙汝愚、劉宰、程珌、易如剛等人交遊唱和。,74
10051,蔡淵,宋,蔡淵（1156-1236），宋人，建陽人，農民、收徒講學。,蔡淵，宋人，籍貫建陽。生於1156年，卒於1236年。為農民、收徒講學。一生主要活動於建陽。與朱熹、熊剛大、熊慶冑、熊酉、葉采等人交遊唱和。,70
10061,蔡杭,宋,蔡杭（1193-1259），宋人，建陽人，史學家、理學家、博學之人。,蔡杭，宋人，籍貫建陽。生於1193年，卒於1259年。為史學家、理學家、博學之人。一生主要活動於建陽。與朱熹、劉逢源、柳貫、方大琮等人交遊唱和。,72
10189,龔頤正,宋,龔頤正（0-0），宋人，吳縣人，結社、考據學家、為官者。,龔頤正，宋人，籍貫吳縣。生於0年，卒於0年。為結社、考據學家、為官者。一生主要活動於歷陽、吳縣。與呂存中、張孝祥、周必大等人交遊唱和。,67
10242,王埜,宋,王埜（?- 1260），宋人，金華人，財政官員、宰執。,王埜，宋人，籍貫金華。卒於1260年。為財政官員、宰執。一生主要活動於金華。與劉克莊、真德秀、謝方叔、方大琮等人交遊唱和。,61
10613,林成季,宋,林成季（0-0），宋人，莆田人，為官者。,林成季，宋人，籍貫莆田。生於0年，卒於0年。為官者。一生主要活動於莆田。與朱熹、劉克莊、周必大、趙汝愚、呂祖謙等人交遊唱和。,62
10623,劉筠,宋,劉筠（970-1030），宋人，元城人，詩人、為官者。,劉筠，宋人，籍貫元城。生於970年，卒於1030年。為詩人、為官者。一生主要活動於元城、大名。與宋祁、李遵勗、丁謂、陳越、楊億等人交遊唱和。,70
10765,包揚,宋,包揚（0-0），宋人，南城人，理學家、士人。,包揚，宋人，籍貫南城。生於0年，卒於0年。為理學家、士人。一生主要活動於南城。與朱熹、陸九淵、鞠巖、包恢、歐陽守道等人交遊唱和。,64
11135,余象,宋,余象（0-0），宋人，仙遊人，為官者。,余象，宋人，籍貫仙遊。生於0年，卒於0年。為官者。一生主要活動於仙遊。與范純仁、呂公著、王安石、錢公輔、司馬光等人交遊唱和。,62
11427,方審權,宋,方審權（1180-1264），宋人，莆田人，農民、家有田產、藏書家。,方審權，宋人，籍貫莆田。生於1180年，卒於1264年。為農民、家有田產、藏書家。一生主要活動於莆田。與劉克莊等人交遊唱和。,62
11457,林同,宋,林同（0-1276），宋人，福清人，死國難、隱士。,林同，宋人，籍貫福清。生於0年，卒於1276年。為死國難、隱士。一生主要活動於福清。與劉克莊、方大琮、林希逸等人交遊唱和。,61
11465,林虙,宋,林虙，宋人，吳縣人，為官者。,林虙，宋人，籍貫吳縣。為官者。一生主要活動於吳縣、福清。與胡嶧、富延年、朱熹等人交遊唱和。,45
11470,林雷龍,宋,林雷龍（1235-1293），宋人，仙遊人，天文學家（星象家）、史學家、遺民。,林雷龍，宋人，籍貫仙遊。生於1235年，卒於1293年。為天文學家（星象家）、史學家、遺民。一生主要活動於仙遊。與方應發等人交遊唱和。,67
11655,焦千之,宋,焦千之（0-0），宋人，汝陰人，主動放棄科舉、為官者。,焦千之，宋人，籍貫汝陰。生於0年，卒於0年。為主動放棄科舉、為官者。一生主要活動於丹徒、汝陰。與歐陽修、劉攽、潘約等人交遊唱和。,64
12077,衛宗武,宋,衛宗武（?- 1289），宋人，華亭人，為官者。,衛宗武，宋人，籍貫華亭。卒於1289年。為官者。一生主要活動於華亭。與釋谷泉、釋知賾、洪應辰、潘得剛、張楧等人交遊唱和。,60
13341,詹儀之,宋,詹儀之（0-0），宋人，遂安人，理學家、財政官員。,詹儀之，宋人，籍貫遂安。生於0年，卒於0年。為理學家、財政官員。一生主要活動於遂安。與朱熹、呂祖謙等人交遊唱和。,56
13591,王則,宋,王則（?- 1048），宋人，涿州人，叛臣。,王則，宋人，籍貫涿州。卒於1048年。為叛臣。一生主要活動於涿州、貝州。與明鎬、董元亨等人交遊唱和。,50
13940,朱晞顏,宋,朱晞顏（1135-1200），宋人，休寧人，為官者。,朱晞顏，宋人，籍貫休寧。生於1135年，卒於1200年。為官者。一生主要活動於休寧。與談鑰、應孟明、陸九淵、周必大、王希呂等人交遊唱和。,68
14074,章友直,宋,章友直（1006-1062），宋人，浦城人，書法家、畫家、業進士。,章友直，宋人，籍貫浦城。生於1006年，卒於1062年。為書法家、畫家、業進士。一生主要活動於浦城。與周必大、王安石等人交遊唱和。,65
14447,李訦,宋,李訦（1144-1220），宋人，晉江人，為官者、良吏;循吏、財政官員。,李訦，宋人，籍貫晉江。生於1144年，卒於1220年。為官者、良吏;循吏、財政官員。一生主要活動於晉江。與朱熹、傅伯成、真德秀、歐陽澈、周必大等人交遊唱和。,78
14811,趙以夫,宋,趙以夫（1189-1256），宋人，長樂人，財政官員、宰執。,趙以夫，宋人，籍貫長樂。生於1189年，卒於1256年。為財政官員、宰執。一生主要活動於長樂。與劉克莊、鄭與言、包恢、趙庚夫等人交遊唱和。,69
15213,陳文龍,宋,陳文龍（1232-1277），宋人，莆田人，比丘尼、宰執。,陳文龍，宋人，籍貫莆田。生於1232年，卒於1277年。為比丘尼、宰執。一生主要活動於莆田。與賈似道、范文虎、陸秀夫、文天祥等人交遊唱和。,69
15218,趙范,宋,趙范（0-0），宋人，衡山人，武官。,趙范，宋人，籍貫衡山。生於0年，卒於0年。為武官。一生主要活動於衡山。與胡穎、應後、史彌遠、趙善湘、程珌等人交遊唱和。,59
15347,鄭興裔,宋,鄭興裔（1126-1199），宋人，錢塘人，武官。,鄭興裔，宋人，籍貫錢塘。生於1126年，卒於1199年。為武官。一生主要活動於開封府、錢塘。與周必大、陸九淵、朱熹、尚大伸等人交遊唱和。,68
15396,宋白,宋,宋白（936-1012），宋人，管城人，詞人、為官者。,宋白，宋人，籍貫管城。生於936年，卒於1012年。為詞人、為官者。一生主要活動於大名、管城。與王禹偁等人交遊唱和。,58
16647,胡沂,宋,胡沂（1107-1174），宋人，餘姚人，為官者。,胡沂，宋人，籍貫餘姚。生於1107年，卒於1174年。為官者。一生主要活動於餘姚。與龍大淵、曾覿、成閔、汪應辰、周必大等人交遊唱和。,66
16669,朱敦儒,宋,朱敦儒（1081-1159），宋人，保昌人，畫家、詩人、經世學者。,朱敦儒，宋人，籍貫保昌。生於1081年，卒於1159年。為畫家、詩人、經世學者。一生主要活動於保昌、洛陽。與陸游、朱熹、汪莘、周必大等人交遊唱和。,73
16937,方逢振,宋,方逢振（0-0），宋人，淳安人，收徒講學、隱居授徒、為官者。,方逢振，宋人，籍貫淳安。生於0年，卒於0年。為收徒講學、隱居授徒、為官者。一生主要活動於淳安。與何夢桂、盛如梓、汪巽元、方夔、鮮于樞等人交遊唱和。,73
17073,高元之,宋,高元之（1142-1197），宋人，鄞縣人，落第士人、士人。,高元之，宋人，籍貫鄞縣。生於1142年，卒於1197年。為落第士人、士人。一生主要活動於鄞縣。與傅伯成、鄭沆、周必大、曾丰、曾耒等人交遊唱和。,71
17480,劉安節,宋,劉安節（1068-1116），宋人，永嘉人，為官者。,劉安節，宋人，籍貫永嘉。生於1068年，卒於1116年。為官者。一生主要活動於永嘉。與劉安上、許景衡、程頤、留元剛、宋之珍等人交遊唱和。,68
17530,吳錫疇,宋,吳錫疇（1215-1276），宋人，休寧人，理學家、士人、思想家。,吳錫疇，宋人，籍貫休寧。生於1215年，卒於1276年。為理學家、士人、思想家。一生主要活動於休寧。與程若庸、陸夢發、呂午、宇文十朋、羅椅等人交遊唱和。,76
17604,曾集,宋,曾集（0-0），宋人，山陰人，為官者。,曾集，宋人，籍貫山陰。生於0年，卒於0年。為官者。一生主要活動於山陰、虔州。與朱熹、曾幾、呂祖謙等人交遊唱和。,55
18486,檀固,宋,檀固（0-0），宋人，建德人，為官者、入元祐黨籍者。,檀固，宋人，籍貫建德。生於0年，卒於0年。為官者、入元祐黨籍者。一生主要活動於建德。與范純仁、蘇轍、章惇、曾肇、蔡卞等人交遊唱和。,65
19075,任伋,宋,任伋（1018-1081），宋人，眉山人，為官者。,任伋，宋人，籍貫眉山。生於1018年，卒於1081年。為官者。一生主要活動於眉山。與朱熹、蘇轍、蘇洵、蘇軾等人交遊唱和。,60
19076,任伯雨,宋,任伯雨（1047-1119），宋人，眉山人，結社、為官者、入元祐黨籍者。,任伯雨，宋人，籍貫眉山。生於1047年，卒於1119年。為結社、為官者、入元祐黨籍者。一生主要活動於眉山。與陸游、魏了翁、林彖、曾布、蘇軾等人交遊唱和。,76
19078,任希夷,宋,任希夷（0-0），宋人，邵武人，理學家、宰執。,任希夷，宋人，籍貫邵武。生於0年，卒於0年。為理學家、宰執。一生主要活動於眉州、邵武。與朱熹、魏了翁、度正、程顥、程頤等人交遊唱和。,66
19158,李經,宋,李經（0-0），宋人，邵武人，理學家、經學家—禮經、考據學家。,李經，宋人，籍貫邵武。生於0年，卒於0年。為理學家、經學家—禮經、考據學家。一生主要活動於邵武。與朱熹等人交遊唱和。,58
19162,李方子,宋,李方子（0-0），宋人，光澤人，理學家、為官者。,李方子，宋人，籍貫光澤。生於0年，卒於0年。為理學家、為官者。一生主要活動於光澤。與朱熹、吳梅卿、魏了翁等人交遊唱和。,59
19481,郭磊卿,宋,郭磊卿（0-0），宋人，仙居人，為官者。,郭磊卿，宋人，籍貫仙居。生於0年，卒於0年。為官者。一生主要活動於仙居。與史嵩之、趙昀、朱熹、林宓、劉漢弼等人交遊唱和。,60
19567,李正民,宋,李正民（?- 1151），宋人，海鹽人，為官者。,李正民，宋人，籍貫海鹽。卒於1151年。為官者。一生主要活動於海鹽、揚州、江都。與蔡襄、祝師龍、畢良史等人交遊唱和。,58
19687,呂勝己,宋,呂勝己（0-0），宋人，邵武人，書法家、收徒講學、理學家。,呂勝己，宋人，籍貫邵武。生於0年，卒於0年。為書法家、收徒講學、理學家。一生主要活動於建陽、邵武。與朱熹等人交遊唱和。,59
19726,李迪,宋,李迪（0-0），宋人，錢塘人，畫家。,李迪，宋人，籍貫錢塘。生於0年，卒於0年。為畫家。一生主要活動於錢塘、河陽、濟源。與戚仲、衛光遠等人交遊唱和。,55
19965,舒衍,宋,舒衍（1163-1213），宋人，鄞縣人，孝子/孝女、落第士人、思想家。,舒衍，宋人，籍貫鄞縣。生於1163年，卒於1213年。為孝子/孝女、落第士人、思想家。一生主要活動於鄞縣。與呂祖儉、袁燮、沈煥等人交遊唱和。,70
20450,劉季孫,宋,劉季孫（0-0），宋人，開封人，好金石、武將、詩人。,劉季孫，宋人，籍貫開封。生於0年，卒於0年。為好金石、武將、詩人。一生主要活動於開封、祥符。與蘇軾、黃庭堅、米芾、王安石、黃伯思等人交遊唱和。,71
20591,吳漸,宋,吳漸（1124-1183），宋人，臨川人，士人。,吳漸，宋人，籍貫臨川。生於1124年，卒於1183年。為士人。一生主要活動於金谿、臨川。與許及之、蘇總龜、曾季貍、陸九淵等人交遊唱和。,67
20654,呂文德,宋,呂文德（0-0），宋人，安豐人，史學家、武將、財政官員。,呂文德，宋人，籍貫安豐。生於0年，卒於0年。為史學家、武將、財政官員。一生主要活動於安豐、江州。與蒲澤之、李曾伯等人交遊唱和。,63
21016,施宿,宋,施宿（0-0），宋人，長興人，為官者、史學家、財政官員。,施宿，宋人，籍貫長興。生於0年，卒於0年。為官者、史學家、財政官員。一生主要活動於長興。與陸游、傅穉、沈作賓、趙不迹等人交遊唱和。,65
21214,魏野,宋,魏野（960-1019），宋人，夏縣人，精於某種樂器、士人、不求仕。,魏野，宋人，籍貫夏縣。生於960年，卒於1019年。為精於某種樂器、士人、不求仕。一生主要活動於夏縣、陝縣。與史溫、宋澥、張荷、馮亞、何詠等人交遊唱和。,76
22241,王泰來,宋,王泰來（1236-1308），宋人，華亭人，拒絕出仕、太學生、徵至京師。,王泰來，宋人，籍貫華亭。生於1236年，卒於1308年。為拒絕出仕、太學生、徵至京師。一生主要活動於華亭、建康府。與趙孟頫、程鉅夫、戴表元、吾衍等人交遊唱和。,79
22819,俞烈,宋,俞烈（?- 1213），宋人，臨安人，為官者。,俞烈，宋人，籍貫臨安。卒於1213年。為官者。一生主要活動於錢塘、臨安。與程珌、韓侂胄、洪咨夔、葉適、俞德鄰等人交遊唱和。,61
24763,蔣傅,宋,蔣傅（0-0），宋人，上饒人，大學生、未參加科舉而卒。,蔣傅，宋人，籍貫上饒。生於0年，卒於0年。為大學生、未參加科舉而卒。一生主要活動於上饒。與楊宏中、趙汝愚、周端朝、林仲麟、韓侂胄等人交遊唱和。,71
24839,李浩,宋,李浩（1116-1176），宋人，臨川人，為官者。,李浩，宋人，籍貫臨川。生於1116年，卒於1176年。為官者。一生主要活動於建昌、臨川。與陸游、陸九淵、查籥等人交遊唱和。,61
25108,劉堯夫,宋,劉堯夫（0-0），宋人，金谿人，理學家、為官者。,劉堯夫，宋人，籍貫金谿。生於0年，卒於0年。為理學家、為官者。一生主要活動於金谿。與陸九淵、朱熹、陸九臯、陸九齡、呂祖謙等人交遊唱和。,67
25133,祝禹圭,宋,祝禹圭（0-0），宋人，信安人，為官者、理學家、學官。,祝禹圭，宋人，籍貫信安。生於0年，卒於0年。為官者、理學家、學官。一生主要活動於信安、休寧、常山。與朱熹等人交遊唱和。,59
25412,趙士褭,宋,趙士褭，宋人，建安人，好學、武官。,趙士褭，宋人，籍貫建安。為好學、武官。一生主要活動於建安、開封。與秦檜、岳飛等人交遊唱和。,45
26022,柴中行,宋,柴中行（0-0），宋人，餘干人，儒學、收徒講學、理學家。,柴中行，宋人，籍貫餘干。生於0年，卒於0年。為儒學、收徒講學、理學家。一生主要活動於餘干。與韓侂胄、湯漢、朱熹、湯師中等人交遊唱和。,66
26804,唐震,宋,唐震（0-1275），宋人，嵊縣人，死國難、良吏;循吏、為官者。,唐震，宋人，籍貫嵊縣。生於0年，卒於1275年。為死國難、良吏;循吏、為官者。一生主要活動於嵊縣。與胡應之、胡廷桂、黃溍、賈似道等人交遊唱和。,71
26839,陳良翰,宋,陳良翰（1108-1172），宋人，臨海人，孝子/孝女、良吏;循吏、為官者。,陳良翰，宋人，籍貫臨海。生於1108年，卒於1172年。為孝子/孝女、良吏;循吏、為官者。一生主要活動於臨海。與朱熹、周必大、湯思退、戴表元、葉適等人交遊唱和。,80
26915,程振,宋,程振（1071-1127），宋人，樂平人，為官者。,程振，宋人，籍貫樂平。生於1071年，卒於1127年。為官者。一生主要活動於樂平。與沈積中、魏了翁、馬廷鸞、洪咨夔、安扶等人交遊唱和。,67
27438,李椿,宋,李椿（1111-1183），宋人，衡陽人，經學家—易經、為官者。,李椿，宋人，籍貫衡陽。生於1111年，卒於1183年。為經學家—易經、為官者。一生主要活動於衡陽、永年。與朱熹、魏了翁等人交遊唱和。,66
27702,陳藻,宋,陳藻，宋人，福清人，收徒講學、處士。,陳藻，宋人，籍貫福清。為收徒講學、處士。一生主要活動於福清。與林萬頃、劉克莊、林亦之、林鶚翁、黃自信等人交遊唱和。,57
27711,廖行之,宋,廖行之（1137-1189），宋人，衡陽人，經世學者、為官者。,廖行之，宋人，籍貫衡陽。生於1137年，卒於1189年。為經世學者、為官者。一生主要活動於衡陽。與宋若水、戴溪、魯詧、丁南金、孟程等人交遊唱和。,72
27779,倪樸,宋,倪樸（0-0），宋人，浦江人，地理學家、地方士人/鄉紳、士人。,倪樸，宋人，籍貫浦江。生於0年，卒於0年。為地理學家、地方士人/鄉紳、士人。一生主要活動於浦江。與鄭伯熊、周葵、吳萊、宋濂等人交遊唱和。,68
27928,劉黼,宋,劉黼（0-0），宋人，吉水人，理學家、為官者。,劉黼，宋人，籍貫吉水。生於0年，卒於0年。為理學家、為官者。一生主要活動於吉水、廬陵。與朱熹、呂祖謙等人交遊唱和。,57
30219,胡夢昱,宋,胡夢昱（1185-1226），宋人，吉水人，為官者。,胡夢昱，宋人，籍貫吉水。生於1185年，卒於1226年。為官者。一生主要活動於吉水。與胡利用、袁桷、劉岳申等人交遊唱和。,60
33319,李從周,宋,李從周（0-0），宋人，彭山人，士人。,李從周，宋人，籍貫彭山。生於0年，卒於0年。為士人。一生主要活動於彭山、臨邛。與魏了翁等人交遊唱和。,50
35015,杜斿,宋,杜斿（0-0），宋人，蘭溪人，布衣、理學家、校堪學家。,杜斿，宋人，籍貫蘭溪。生於0年，卒於0年。為布衣、理學家、校堪學家。一生主要活動於婺州、蘭溪。與吳師道、朱熹、辛棄疾等人交遊唱和。,65
35111,吳可,宋,吳可（0-0），宋人，江寧人，詩人、為官者。,吳可，宋人，籍貫江寧。生於0年，卒於0年。為詩人、為官者。一生主要活動於江寧。與李之儀、蘇軾、榮天和等人交遊唱和。,57
37681,林靈素,宋,林靈素，宋人，永嘉人，詩人、道士。,林靈素，宋人，籍貫永嘉。為詩人、道士。一生主要活動於永嘉。與徐知常、釋永道、蘇軾、傅崧卿、雍孝聞等人交遊唱和。,55
38746,張俞,宋,張俞（0-0），宋人，郫縣人，落第士人、業進士。,張俞，宋人，籍貫郫縣。生於0年，卒於0年。為落第士人、業進士。一生主要活動於郫縣。與文彥博、何郯、明鎬、田況、呂夷簡等人交遊唱和。,65
